selection_groups,parent_rank,parent_residue,parent_component_count,parent_residual_measure,parent_max_component_width,parent_mod210,reflection_orbit,capacity_pass,lift_remainder,child_residue,transition_label,component_delta,phase_margin,phase_rank,aperture_tension,aperture_tension_rank,gap_width,gap_center,slack,nearest_q_grid_distance,is_close
aperture_frontier_top_400;capacity_top_200,397,52838,1,4/77,4/77,128,1/18,True,2,8220998,miss,0,-58/209,11,58/209,11,4/77,59/154,1/2926,813/2926,False
aperture_frontier_top_400;capacity_top_200,397,52838,1,4/77,4/77,128,1/18,True,3,7710488,miss,0,-47/209,9,47/209,9,4/77,59/154,1/2926,659/2926,False
aperture_frontier_top_400;capacity_top_200,397,52838,1,4/77,4/77,128,1/18,True,4,7199978,miss,0,-36/209,7,36/209,7,4/77,59/154,1/2926,505/2926,False
aperture_frontier_top_400;capacity_top_200,397,52838,1,4/77,4/77,128,1/18,True,5,6689468,miss,0,-25/209,5,25/209,5,4/77,59/154,1/2926,351/2926,False
aperture_frontier_top_400;capacity_top_200,397,52838,1,4/77,4/77,128,1/18,True,6,6178958,miss,0,-14/209,3,14/209,3,4/77,59/154,1/2926,197/2926,False
aperture_frontier_top_400;capacity_top_200,397,52838,1,4/77,4/77,128,1/18,True,7,5668448,trim,0,-3/209,1,3/209,1,4/77,59/154,1/2926,43/2926,False
aperture_frontier_top_400;capacity_top_200,397,52838,1,4/77,4/77,128,1/18,True,8,5157938,trim,0,-5/133,2,5/133,2,4/77,59/154,1/2926,111/2926,False
aperture_frontier_top_400;capacity_top_200,397,52838,1,4/77,4/77,128,1/18,True,9,4647428,miss,0,-12/133,4,12/133,4,4/77,59/154,1/2926,265/2926,False
aperture_frontier_top_400;capacity_top_200,397,52838,1,4/77,4/77,128,1/18,True,10,4136918,miss,0,-1/7,6,1/7,6,4/77,59/154,1/2926,419/2926,False
aperture_frontier_top_400;capacity_top_200,397,52838,1,4/77,4/77,128,1/18,True,11,3626408,miss,0,-26/133,8,26/133,8,4/77,59/154,1/2926,573/2926,False
aperture_frontier_top_400;capacity_top_200,397,52838,1,4/77,4/77,128,1/18,True,12,3115898,miss,0,-33/133,10,33/133,10,4/77,59/154,1/2926,727/2926,False
aperture_frontier_top_400;capacity_top_200,397,52838,1,4/77,4/77,128,1/18,True,13,2605388,miss,0,-40/133,12,40/133,12,4/77,59/154,1/2926,881/2926,False
aperture_frontier_top_400;capacity_top_200,397,52838,1,4/77,4/77,128,1/18,True,14,2094878,miss,0,-47/133,14,47/133,14,4/77,59/154,1/2926,1035/2926,False
aperture_frontier_top_400;capacity_top_200,397,52838,1,4/77,4/77,128,1/18,True,15,1584368,miss,0,-54/133,16,54/133,16,4/77,59/154,1/2926,1189/2926,False
aperture_frontier_top_400;capacity_top_200,397,52838,1,4/77,4/77,128,1/18,True,16,1073858,miss,0,-61/133,18,61/133,18,4/77,59/154,1/2926,1343/2926,False
aperture_frontier_top_400;capacity_top_200,397,52838,1,4/77,4/77,128,1/18,True,17,563348,miss,0,-102/209,19,102/209,19,4/77,59/154,1/2926,1429/2926,False
aperture_frontier_top_400;capacity_top_200,397,52838,1,4/77,4/77,128,1/18,True,18,52838,miss,0,-91/209,17,91/209,17,4/77,59/154,1/2926,1275/2926,False
aperture_frontier_top_400;capacity_top_200,398,52960,1,4/77,4/77,40,7/12,True,0,3626530,miss,0,-80/209,15,80/209,15,4/77,95/154,1/2926,59/154,False
aperture_frontier_top_400;capacity_top_200,398,52960,1,4/77,4/77,40,7/12,True,1,3116020,miss,0,-91/209,17,91/209,17,4/77,95/154,1/2926,1275/2926,False
aperture_frontier_top_400;capacity_top_200,398,52960,1,4/77,4/77,40,7/12,True,2,2605510,miss,0,-102/209,19,102/209,19,4/77,95/154,1/2926,1429/2926,False
aperture_frontier_top_400;capacity_top_200,398,52960,1,4/77,4/77,40,7/12,True,3,2095000,miss,0,-61/133,18,61/133,18,4/77,95/154,1/2926,1343/2926,False
aperture_frontier_top_400;capacity_top_200,398,52960,1,4/77,4/77,40,7/12,True,4,1584490,miss,0,-54/133,16,54/133,16,4/77,95/154,1/2926,1189/2926,False
aperture_frontier_top_400;capacity_top_200,398,52960,1,4/77,4/77,40,7/12,True,5,1073980,miss,0,-47/133,14,47/133,14,4/77,95/154,1/2926,1035/2926,False
aperture_frontier_top_400;capacity_top_200,398,52960,1,4/77,4/77,40,7/12,True,6,563470,miss,0,-40/133,12,40/133,12,4/77,95/154,1/2926,881/2926,False
aperture_frontier_top_400;capacity_top_200,398,52960,1,4/77,4/77,40,7/12,True,7,52960,miss,0,-33/133,10,33/133,10,4/77,95/154,1/2926,727/2926,False
aperture_frontier_top_400;capacity_top_200,398,52960,1,4/77,4/77,40,7/12,True,8,9242140,miss,0,-26/133,8,26/133,8,4/77,95/154,1/2926,573/2926,False
aperture_frontier_top_400;capacity_top_200,398,52960,1,4/77,4/77,40,7/12,True,9,8731630,miss,0,-1/7,6,1/7,6,4/77,95/154,1/2926,419/2926,False
aperture_frontier_top_400;capacity_top_200,398,52960,1,4/77,4/77,40,7/12,True,10,8221120,miss,0,-12/133,4,12/133,4,4/77,95/154,1/2926,265/2926,False
aperture_frontier_top_400;capacity_top_200,398,52960,1,4/77,4/77,40,7/12,True,11,7710610,trim,0,-5/133,2,5/133,2,4/77,95/154,1/2926,111/2926,False
aperture_frontier_top_400;capacity_top_200,398,52960,1,4/77,4/77,40,7/12,True,12,7200100,trim,0,-3/209,1,3/209,1,4/77,95/154,1/2926,43/2926,False
aperture_frontier_top_400;capacity_top_200,398,52960,1,4/77,4/77,40,7/12,True,13,6689590,miss,0,-14/209,3,14/209,3,4/77,95/154,1/2926,197/2926,False
aperture_frontier_top_400;capacity_top_200,398,52960,1,4/77,4/77,40,7/12,True,14,6179080,miss,0,-25/209,5,25/209,5,4/77,95/154,1/2926,351/2926,False
aperture_frontier_top_400;capacity_top_200,398,52960,1,4/77,4/77,40,7/12,True,15,5668570,miss,0,-36/209,7,36/209,7,4/77,95/154,1/2926,505/2926,False
aperture_frontier_top_400;capacity_top_200,398,52960,1,4/77,4/77,40,7/12,True,16,5158060,miss,0,-47/209,9,47/209,9,4/77,95/154,1/2926,659/2926,False
aperture_frontier_top_400;capacity_top_200,398,52960,1,4/77,4/77,40,7/12,True,17,4647550,miss,0,-58/209,11,58/209,11,4/77,95/154,1/2926,813/2926,False
aperture_frontier_top_400;capacity_top_200,398,52960,1,4/77,4/77,40,7/12,True,18,4137040,miss,0,-69/209,13,69/209,13,4/77,95/154,1/2926,967/2926,False
aperture_frontier_top_400;capacity_top_200,399,53300,1,4/77,4/77,170,5/14,True,0,2605850,miss,0,-80/209,15,80/209,15,4/77,59/154,1/2926,59/154,False
aperture_frontier_top_400;capacity_top_200,399,53300,1,4/77,4/77,170,5/14,True,1,2095340,miss,0,-69/209,13,69/209,13,4/77,59/154,1/2926,967/2926,False
aperture_frontier_top_400;capacity_top_200,399,53300,1,4/77,4/77,170,5/14,True,2,1584830,miss,0,-58/209,11,58/209,11,4/77,59/154,1/2926,813/2926,False
aperture_frontier_top_400;capacity_top_200,399,53300,1,4/77,4/77,170,5/14,True,3,1074320,miss,0,-47/209,9,47/209,9,4/77,59/154,1/2926,659/2926,False
aperture_frontier_top_400;capacity_top_200,399,53300,1,4/77,4/77,170,5/14,True,4,563810,miss,0,-36/209,7,36/209,7,4/77,59/154,1/2926,505/2926,False
aperture_frontier_top_400;capacity_top_200,399,53300,1,4/77,4/77,170,5/14,True,5,53300,miss,0,-25/209,5,25/209,5,4/77,59/154,1/2926,351/2926,False
aperture_frontier_top_400;capacity_top_200,399,53300,1,4/77,4/77,170,5/14,True,6,9242480,miss,0,-14/209,3,14/209,3,4/77,59/154,1/2926,197/2926,False
aperture_frontier_top_400;capacity_top_200,399,53300,1,4/77,4/77,170,5/14,True,7,8731970,trim,0,-3/209,1,3/209,1,4/77,59/154,1/2926,43/2926,False
aperture_frontier_top_400;capacity_top_200,399,53300,1,4/77,4/77,170,5/14,True,8,8221460,trim,0,-5/133,2,5/133,2,4/77,59/154,1/2926,111/2926,False
aperture_frontier_top_400;capacity_top_200,399,53300,1,4/77,4/77,170,5/14,True,9,7710950,miss,0,-12/133,4,12/133,4,4/77,59/154,1/2926,265/2926,False
aperture_frontier_top_400;capacity_top_200,399,53300,1,4/77,4/77,170,5/14,True,10,7200440,miss,0,-1/7,6,1/7,6,4/77,59/154,1/2926,419/2926,False
aperture_frontier_top_400;capacity_top_200,399,53300,1,4/77,4/77,170,5/14,True,11,6689930,miss,0,-26/133,8,26/133,8,4/77,59/154,1/2926,573/2926,False
aperture_frontier_top_400;capacity_top_200,399,53300,1,4/77,4/77,170,5/14,True,12,6179420,miss,0,-33/133,10,33/133,10,4/77,59/154,1/2926,727/2926,False
aperture_frontier_top_400;capacity_top_200,399,53300,1,4/77,4/77,170,5/14,True,13,5668910,miss,0,-40/133,12,40/133,12,4/77,59/154,1/2926,881/2926,False
aperture_frontier_top_400;capacity_top_200,399,53300,1,4/77,4/77,170,5/14,True,14,5158400,miss,0,-47/133,14,47/133,14,4/77,59/154,1/2926,1035/2926,False
aperture_frontier_top_400;capacity_top_200,399,53300,1,4/77,4/77,170,5/14,True,15,4647890,miss,0,-54/133,16,54/133,16,4/77,59/154,1/2926,1189/2926,False
aperture_frontier_top_400;capacity_top_200,399,53300,1,4/77,4/77,170,5/14,True,16,4137380,miss,0,-61/133,18,61/133,18,4/77,59/154,1/2926,1343/2926,False
aperture_frontier_top_400;capacity_top_200,399,53300,1,4/77,4/77,170,5/14,True,17,3626870,miss,0,-102/209,19,102/209,19,4/77,59/154,1/2926,1429/2926,False
aperture_frontier_top_400;capacity_top_200,399,53300,1,4/77,4/77,170,5/14,True,18,3116360,miss,0,-91/209,17,91/209,17,4/77,59/154,1/2926,1275/2926,False
aperture_frontier_top_400;capacity_top_200,400,53422,1,4/77,4/77,82,6/13,True,0,6690052,miss,0,-80/209,15,80/209,15,4/77,95/154,1/2926,59/154,False
aperture_frontier_top_400;capacity_top_200,400,53422,1,4/77,4/77,82,6/13,True,1,6179542,miss,0,-91/209,17,91/209,17,4/77,95/154,1/2926,1275/2926,False
aperture_frontier_top_400;capacity_top_200,400,53422,1,4/77,4/77,82,6/13,True,2,5669032,miss,0,-102/209,19,102/209,19,4/77,95/154,1/2926,1429/2926,False
aperture_frontier_top_400;capacity_top_200,400,53422,1,4/77,4/77,82,6/13,True,3,5158522,miss,0,-61/133,18,61/133,18,4/77,95/154,1/2926,1343/2926,False
aperture_frontier_top_400;capacity_top_200,400,53422,1,4/77,4/77,82,6/13,True,4,4648012,miss,0,-54/133,16,54/133,16,4/77,95/154,1/2926,1189/2926,False
aperture_frontier_top_400;capacity_top_200,400,53422,1,4/77,4/77,82,6/13,True,5,4137502,miss,0,-47/133,14,47/133,14,4/77,95/154,1/2926,1035/2926,False
aperture_frontier_top_400;capacity_top_200,400,53422,1,4/77,4/77,82,6/13,True,6,3626992,miss,0,-40/133,12,40/133,12,4/77,95/154,1/2926,881/2926,False
aperture_frontier_top_400;capacity_top_200,400,53422,1,4/77,4/77,82,6/13,True,7,3116482,miss,0,-33/133,10,33/133,10,4/77,95/154,1/2926,727/2926,False
aperture_frontier_top_400;capacity_top_200,400,53422,1,4/77,4/77,82,6/13,True,8,2605972,miss,0,-26/133,8,26/133,8,4/77,95/154,1/2926,573/2926,False
aperture_frontier_top_400;capacity_top_200,400,53422,1,4/77,4/77,82,6/13,True,9,2095462,miss,0,-1/7,6,1/7,6,4/77,95/154,1/2926,419/2926,False
aperture_frontier_top_400;capacity_top_200,400,53422,1,4/77,4/77,82,6/13,True,10,1584952,miss,0,-12/133,4,12/133,4,4/77,95/154,1/2926,265/2926,False
aperture_frontier_top_400;capacity_top_200,400,53422,1,4/77,4/77,82,6/13,True,11,1074442,trim,0,-5/133,2,5/133,2,4/77,95/154,1/2926,111/2926,False
aperture_frontier_top_400;capacity_top_200,400,53422,1,4/77,4/77,82,6/13,True,12,563932,trim,0,-3/209,1,3/209,1,4/77,95/154,1/2926,43/2926,False
aperture_frontier_top_400;capacity_top_200,400,53422,1,4/77,4/77,82,6/13,True,13,53422,miss,0,-14/209,3,14/209,3,4/77,95/154,1/2926,197/2926,False
aperture_frontier_top_400;capacity_top_200,400,53422,1,4/77,4/77,82,6/13,True,14,9242602,miss,0,-25/209,5,25/209,5,4/77,95/154,1/2926,351/2926,False
aperture_frontier_top_400;capacity_top_200,400,53422,1,4/77,4/77,82,6/13,True,15,8732092,miss,0,-36/209,7,36/209,7,4/77,95/154,1/2926,505/2926,False
aperture_frontier_top_400;capacity_top_200,400,53422,1,4/77,4/77,82,6/13,True,16,8221582,miss,0,-47/209,9,47/209,9,4/77,95/154,1/2926,659/2926,False
aperture_frontier_top_400;capacity_top_200,400,53422,1,4/77,4/77,82,6/13,True,17,7711072,miss,0,-58/209,11,58/209,11,4/77,95/154,1/2926,813/2926,False
aperture_frontier_top_400;capacity_top_200,400,53422,1,4/77,4/77,82,6/13,True,18,7200562,miss,0,-69/209,13,69/209,13,4/77,95/154,1/2926,967/2926,False
capacity_top_200;orbit_diversity_400,401,63464,1,4/77,4/77,44,4/15,True,0,2105504,miss,0,-80/209,15,80/209,15,4/77,59/154,1/2926,59/154,False
capacity_top_200;orbit_diversity_400,401,63464,1,4/77,4/77,44,4/15,True,1,1594994,miss,0,-69/209,13,69/209,13,4/77,59/154,1/2926,967/2926,False
capacity_top_200;orbit_diversity_400,401,63464,1,4/77,4/77,44,4/15,True,2,1084484,miss,0,-58/209,11,58/209,11,4/77,59/154,1/2926,813/2926,False
capacity_top_200;orbit_diversity_400,401,63464,1,4/77,4/77,44,4/15,True,3,573974,miss,0,-47/209,9,47/209,9,4/77,59/154,1/2926,659/2926,False
capacity_top_200;orbit_diversity_400,401,63464,1,4/77,4/77,44,4/15,True,4,63464,miss,0,-36/209,7,36/209,7,4/77,59/154,1/2926,505/2926,False
capacity_top_200;orbit_diversity_400,401,63464,1,4/77,4/77,44,4/15,True,5,9252644,miss,0,-25/209,5,25/209,5,4/77,59/154,1/2926,351/2926,False
capacity_top_200;orbit_diversity_400,401,63464,1,4/77,4/77,44,4/15,True,6,8742134,miss,0,-14/209,3,14/209,3,4/77,59/154,1/2926,197/2926,False
capacity_top_200;orbit_diversity_400,401,63464,1,4/77,4/77,44,4/15,True,7,8231624,trim,0,-3/209,1,3/209,1,4/77,59/154,1/2926,43/2926,False
capacity_top_200;orbit_diversity_400,401,63464,1,4/77,4/77,44,4/15,True,8,7721114,trim,0,-5/133,2,5/133,2,4/77,59/154,1/2926,111/2926,False
capacity_top_200;orbit_diversity_400,401,63464,1,4/77,4/77,44,4/15,True,9,7210604,miss,0,-12/133,4,12/133,4,4/77,59/154,1/2926,265/2926,False
capacity_top_200;orbit_diversity_400,401,63464,1,4/77,4/77,44,4/15,True,10,6700094,miss,0,-1/7,6,1/7,6,4/77,59/154,1/2926,419/2926,False
capacity_top_200;orbit_diversity_400,401,63464,1,4/77,4/77,44,4/15,True,11,6189584,miss,0,-26/133,8,26/133,8,4/77,59/154,1/2926,573/2926,False
capacity_top_200;orbit_diversity_400,401,63464,1,4/77,4/77,44,4/15,True,12,5679074,miss,0,-33/133,10,33/133,10,4/77,59/154,1/2926,727/2926,False
capacity_top_200;orbit_diversity_400,401,63464,1,4/77,4/77,44,4/15,True,13,5168564,miss,0,-40/133,12,40/133,12,4/77,59/154,1/2926,881/2926,False
capacity_top_200;orbit_diversity_400,401,63464,1,4/77,4/77,44,4/15,True,14,4658054,miss,0,-47/133,14,47/133,14,4/77,59/154,1/2926,1035/2926,False
capacity_top_200;orbit_diversity_400,401,63464,1,4/77,4/77,44,4/15,True,15,4147544,miss,0,-54/133,16,54/133,16,4/77,59/154,1/2926,1189/2926,False
capacity_top_200;orbit_diversity_400,401,63464,1,4/77,4/77,44,4/15,True,16,3637034,miss,0,-61/133,18,61/133,18,4/77,59/154,1/2926,1343/2926,False
capacity_top_200;orbit_diversity_400,401,63464,1,4/77,4/77,44,4/15,True,17,3126524,miss,0,-102/209,19,102/209,19,4/77,59/154,1/2926,1429/2926,False
capacity_top_200;orbit_diversity_400,401,63464,1,4/77,4/77,44,4/15,True,18,2616014,miss,0,-91/209,17,91/209,17,4/77,59/154,1/2926,1275/2926,False
capacity_top_200;orbit_diversity_400,402,68546,1,4/77,4/77,86,6/13,True,0,6705176,miss,0,-80/209,15,80/209,15,4/77,59/154,1/2926,59/154,False
capacity_top_200;orbit_diversity_400,402,68546,1,4/77,4/77,86,6/13,True,1,6194666,miss,0,-69/209,13,69/209,13,4/77,59/154,1/2926,967/2926,False
capacity_top_200;orbit_diversity_400,402,68546,1,4/77,4/77,86,6/13,True,2,5684156,miss,0,-58/209,11,58/209,11,4/77,59/154,1/2926,813/2926,False
capacity_top_200;orbit_diversity_400,402,68546,1,4/77,4/77,86,6/13,True,3,5173646,miss,0,-47/209,9,47/209,9,4/77,59/154,1/2926,659/2926,False
capacity_top_200;orbit_diversity_400,402,68546,1,4/77,4/77,86,6/13,True,4,4663136,miss,0,-36/209,7,36/209,7,4/77,59/154,1/2926,505/2926,False
capacity_top_200;orbit_diversity_400,402,68546,1,4/77,4/77,86,6/13,True,5,4152626,miss,0,-25/209,5,25/209,5,4/77,59/154,1/2926,351/2926,False
capacity_top_200;orbit_diversity_400,402,68546,1,4/77,4/77,86,6/13,True,6,3642116,miss,0,-14/209,3,14/209,3,4/77,59/154,1/2926,197/2926,False
capacity_top_200;orbit_diversity_400,402,68546,1,4/77,4/77,86,6/13,True,7,3131606,trim,0,-3/209,1,3/209,1,4/77,59/154,1/2926,43/2926,False
capacity_top_200;orbit_diversity_400,402,68546,1,4/77,4/77,86,6/13,True,8,2621096,trim,0,-5/133,2,5/133,2,4/77,59/154,1/2926,111/2926,False
capacity_top_200;orbit_diversity_400,402,68546,1,4/77,4/77,86,6/13,True,9,2110586,miss,0,-12/133,4,12/133,4,4/77,59/154,1/2926,265/2926,False
capacity_top_200;orbit_diversity_400,402,68546,1,4/77,4/77,86,6/13,True,10,1600076,miss,0,-1/7,6,1/7,6,4/77,59/154,1/2926,419/2926,False
capacity_top_200;orbit_diversity_400,402,68546,1,4/77,4/77,86,6/13,True,11,1089566,miss,0,-26/133,8,26/133,8,4/77,59/154,1/2926,573/2926,False
capacity_top_200;orbit_diversity_400,402,68546,1,4/77,4/77,86,6/13,True,12,579056,miss,0,-33/133,10,33/133,10,4/77,59/154,1/2926,727/2926,False
capacity_top_200;orbit_diversity_400,402,68546,1,4/77,4/77,86,6/13,True,13,68546,miss,0,-40/133,12,40/133,12,4/77,59/154,1/2926,881/2926,False
capacity_top_200;orbit_diversity_400,402,68546,1,4/77,4/77,86,6/13,True,14,9257726,miss,0,-47/133,14,47/133,14,4/77,59/154,1/2926,1035/2926,False
capacity_top_200;orbit_diversity_400,402,68546,1,4/77,4/77,86,6/13,True,15,8747216,miss,0,-54/133,16,54/133,16,4/77,59/154,1/2926,1189/2926,False
capacity_top_200;orbit_diversity_400,402,68546,1,4/77,4/77,86,6/13,True,16,8236706,miss,0,-61/133,18,61/133,18,4/77,59/154,1/2926,1343/2926,False
capacity_top_200;orbit_diversity_400,402,68546,1,4/77,4/77,86,6/13,True,17,7726196,miss,0,-102/209,19,102/209,19,4/77,59/154,1/2926,1429/2926,False
capacity_top_200;orbit_diversity_400,402,68546,1,4/77,4/77,86,6/13,True,18,7215686,miss,0,-91/209,17,91/209,17,4/77,59/154,1/2926,1275/2926,False
hash_control_200;orbit_diversity_400,403,298994,1,3/77,3/77,164,9/10,True,0,5404094,miss,0,-44/133,13,44/133,13,3/77,26/77,10/1463,26/77,False
hash_control_200;orbit_diversity_400,403,298994,1,3/77,3/77,164,9/10,True,1,4893584,miss,0,-37/133,11,37/133,11,3/77,26/77,10/1463,417/1463,False
hash_control_200;orbit_diversity_400,403,298994,1,3/77,3/77,164,9/10,True,2,4383074,miss,0,-30/133,9,30/133,9,3/77,26/77,10/1463,340/1463,False
hash_control_200;orbit_diversity_400,403,298994,1,3/77,3/77,164,9/10,True,3,3872564,miss,0,-23/133,7,23/133,7,3/77,26/77,10/1463,263/1463,False
hash_control_200;orbit_diversity_400,403,298994,1,3/77,3/77,164,9/10,True,4,3362054,miss,0,-16/133,5,16/133,5,3/77,26/77,10/1463,186/1463,False
hash_control_200;orbit_diversity_400,403,298994,1,3/77,3/77,164,9/10,True,5,2851544,miss,0,-9/133,3,9/133,3,3/77,26/77,10/1463,109/1463,False
hash_control_200;orbit_diversity_400,403,298994,1,3/77,3/77,164,9/10,True,6,2341034,trim,0,-2/133,1,2/133,1,3/77,26/77,10/1463,32/1463,False
hash_control_200;orbit_diversity_400,403,298994,1,3/77,3/77,164,9/10,True,7,1830524,trim,0,-5/209,2,5/209,2,3/77,26/77,10/1463,45/1463,False
hash_control_200;orbit_diversity_400,403,298994,1,3/77,3/77,164,9/10,True,8,1320014,miss,0,-16/209,4,16/209,4,3/77,26/77,10/1463,122/1463,False
hash_control_200;orbit_diversity_400,403,298994,1,3/77,3/77,164,9/10,True,9,809504,miss,0,-27/209,6,27/209,6,3/77,26/77,10/1463,199/1463,False
hash_control_200;orbit_diversity_400,403,298994,1,3/77,3/77,164,9/10,True,10,298994,miss,0,-2/11,8,2/11,8,3/77,26/77,10/1463,276/1463,False
hash_control_200;orbit_diversity_400,403,298994,1,3/77,3/77,164,9/10,True,11,9488174,miss,0,-49/209,10,49/209,10,3/77,26/77,10/1463,353/1463,False
hash_control_200;orbit_diversity_400,403,298994,1,3/77,3/77,164,9/10,True,12,8977664,miss,0,-60/209,12,60/209,12,3/77,26/77,10/1463,430/1463,False
hash_control_200;orbit_diversity_400,403,298994,1,3/77,3/77,164,9/10,True,13,8467154,miss,0,-71/209,14,71/209,14,3/77,26/77,10/1463,507/1463,False
hash_control_200;orbit_diversity_400,403,298994,1,3/77,3/77,164,9/10,True,14,7956644,miss,0,-82/209,16,82/209,16,3/77,26/77,10/1463,584/1463,False
hash_control_200;orbit_diversity_400,403,298994,1,3/77,3/77,164,9/10,True,15,7446134,miss,0,-93/209,18,93/209,18,3/77,26/77,10/1463,661/1463,False
hash_control_200;orbit_diversity_400,403,298994,1,3/77,3/77,164,9/10,True,16,6935624,miss,0,-65/133,19,65/133,19,3/77,26/77,10/1463,725/1463,False
hash_control_200;orbit_diversity_400,403,298994,1,3/77,3/77,164,9/10,True,17,6425114,miss,0,-58/133,17,58/133,17,3/77,26/77,10/1463,648/1463,False
hash_control_200;orbit_diversity_400,403,298994,1,3/77,3/77,164,9/10,True,18,5914604,miss,0,-51/133,15,51/133,15,3/77,26/77,10/1463,571/1463,False
hash_control_200;orbit_diversity_400,404,377794,1,2/35,2/35,4,2/17,False,0,9056464,miss,0,-44/133,13,44/133,13,2/35,47/70,-3/1330,23/70,False
hash_control_200;orbit_diversity_400,404,377794,1,2/35,2/35,4,2/17,False,1,8545954,miss,0,-51/133,15,51/133,15,2/35,47/70,-3/1330,507/1330,False
hash_control_200;orbit_diversity_400,404,377794,1,2/35,2/35,4,2/17,False,2,8035444,miss,0,-58/133,17,58/133,17,2/35,47/70,-3/1330,577/1330,False
hash_control_200;orbit_diversity_400,404,377794,1,2/35,2/35,4,2/17,False,3,7524934,miss,0,-65/133,19,65/133,19,2/35,47/70,-3/1330,647/1330,False
hash_control_200;orbit_diversity_400,404,377794,1,2/35,2/35,4,2/17,False,4,7014424,miss,0,-44/95,18,44/95,18,2/35,47/70,-3/1330,613/1330,False
hash_control_200;orbit_diversity_400,404,377794,1,2/35,2/35,4,2/17,False,5,6503914,miss,0,-39/95,16,39/95,16,2/35,47/70,-3/1330,543/1330,False
hash_control_200;orbit_diversity_400,404,377794,1,2/35,2/35,4,2/17,False,6,5993404,miss,0,-34/95,14,34/95,14,2/35,47/70,-3/1330,473/1330,False
hash_control_200;orbit_diversity_400,404,377794,1,2/35,2/35,4,2/17,False,7,5482894,miss,0,-29/95,12,29/95,12,2/35,47/70,-3/1330,403/1330,False
hash_control_200;orbit_diversity_400,404,377794,1,2/35,2/35,4,2/17,False,8,4972384,miss,0,-24/95,10,24/95,10,2/35,47/70,-3/1330,333/1330,False
hash_control_200;orbit_diversity_400,404,377794,1,2/35,2/35,4,2/17,False,9,4461874,miss,0,-1/5,8,1/5,8,2/35,47/70,-3/1330,263/1330,False
hash_control_200;orbit_diversity_400,404,377794,1,2/35,2/35,4,2/17,False,10,3951364,miss,0,-14/95,6,14/95,6,2/35,47/70,-3/1330,193/1330,False
hash_control_200;orbit_diversity_400,404,377794,1,2/35,2/35,4,2/17,False,11,3440854,miss,0,-9/95,4,9/95,4,2/35,47/70,-3/1330,123/1330,False
hash_control_200;orbit_diversity_400,404,377794,1,2/35,2/35,4,2/17,False,12,2930344,trim,0,-4/95,2,4/95,2,2/35,47/70,-3/1330,53/1330,False
hash_control_200;orbit_diversity_400,404,377794,1,2/35,2/35,4,2/17,False,13,2419834,trim,0,-2/133,1,2/133,1,2/35,47/70,-3/1330,17/1330,False
