parent_k,child_k,parent_modulus,child_modulus,parent_residue,child_residue,new_prime,new_prime_remainder,old_gap_count,old_gap_boundary_endpoints,new_prime_closed_arc_boundary_endpoints,closed_gap_count,remaining_gap_count,remaining_gap_boundary_endpoints,transition_type,is_b5_birth
5,6,2310,30030,11,9251,13,8,2,1/22-1/10;5/6-21/22,15/26-17/26,0,2,1/22-1/10;5/6-21/22,not_close,False
5,6,2310,30030,11,11561,13,4,2,1/22-1/10;5/6-21/22,7/26-9/26,0,2,1/22-1/10;5/6-21/22,not_close,False
5,6,2310,30030,11,13871,13,0,2,1/22-1/10;5/6-21/22,0-1/26;25/26-1,0,2,1/22-1/10;5/6-21/22,not_close,False
5,6,2310,30030,11,16181,13,9,2,1/22-1/10;5/6-21/22,17/26-19/26,0,2,1/22-1/10;5/6-21/22,not_close,False
5,6,2310,30030,11,18491,13,5,2,1/22-1/10;5/6-21/22,9/26-11/26,0,2,1/22-1/10;5/6-21/22,not_close,False
5,6,2310,30030,11,20801,13,1,2,1/22-1/10;5/6-21/22,1/26-3/26,1,1,5/6-21/22,not_close,False
5,6,2310,30030,11,23111,13,10,2,1/22-1/10;5/6-21/22,19/26-21/26,0,2,1/22-1/10;5/6-21/22,not_close,False
5,6,2310,30030,11,25421,13,6,2,1/22-1/10;5/6-21/22,11/26-1/2,0,2,1/22-1/10;5/6-21/22,not_close,False
5,6,2310,30030,11,27731,13,2,2,1/22-1/10;5/6-21/22,3/26-5/26,0,2,1/22-1/10;5/6-21/22,not_close,False
5,6,2310,30030,12,12,13,12,2,1/4-3/10;1/2-9/14,23/26-25/26,0,2,1/4-3/10;1/2-9/14,not_close,False
5,6,2310,30030,12,2322,13,8,2,1/4-3/10;1/2-9/14,15/26-17/26,0,2,1/4-3/10;1/2-15/26,not_close,False
5,6,2310,30030,12,4632,13,4,2,1/4-3/10;1/2-9/14,7/26-9/26,0,2,1/4-7/26;1/2-9/14,not_close,False
5,6,2310,30030,12,6942,13,0,2,1/4-3/10;1/2-9/14,0-1/26;25/26-1,0,2,1/4-3/10;1/2-9/14,not_close,False
5,6,2310,30030,12,9252,13,9,2,1/4-3/10;1/2-9/14,17/26-19/26,0,2,1/4-3/10;1/2-9/14,not_close,False
5,6,2310,30030,12,11562,13,5,2,1/4-3/10;1/2-9/14,9/26-11/26,0,2,1/4-3/10;1/2-9/14,not_close,False
5,6,2310,30030,12,13872,13,1,2,1/4-3/10;1/2-9/14,1/26-3/26,0,2,1/4-3/10;1/2-9/14,not_close,False
5,6,2310,30030,12,16182,13,10,2,1/4-3/10;1/2-9/14,19/26-21/26,0,2,1/4-3/10;1/2-9/14,not_close,False
5,6,2310,30030,12,18492,13,6,2,1/4-3/10;1/2-9/14,11/26-1/2,0,2,1/4-3/10;1/2-9/14,not_close,False
5,6,2310,30030,12,20802,13,2,2,1/4-3/10;1/2-9/14,3/26-5/26,0,2,1/4-3/10;1/2-9/14,not_close,False
5,6,2310,30030,12,23112,13,11,2,1/4-3/10;1/2-9/14,21/26-23/26,0,2,1/4-3/10;1/2-9/14,not_close,False
5,6,2310,30030,12,25422,13,7,2,1/4-3/10;1/2-9/14,1/2-15/26,0,2,1/4-3/10;15/26-9/14,not_close,False
5,6,2310,30030,12,27732,13,3,2,1/4-3/10;1/2-9/14,5/26-7/26,0,2,7/26-3/10;1/2-9/14,not_close,False
5,6,2310,30030,13,13,13,0,2,3/4-11/14;13/14-3/22,0-1/26;25/26-1,0,3,1/26-3/22;3/4-11/14;13/14-25/26,not_close,False
5,6,2310,30030,13,2323,13,9,2,3/4-11/14;13/14-3/22,17/26-19/26,0,3,0-3/22;3/4-11/14;13/14-1,not_close,False
5,6,2310,30030,13,4633,13,5,2,3/4-11/14;13/14-3/22,9/26-11/26,0,3,0-3/22;3/4-11/14;13/14-1,not_close,False
5,6,2310,30030,13,6943,13,1,2,3/4-11/14;13/14-3/22,1/26-3/26,0,4,0-1/26;3/26-3/22;3/4-11/14;13/14-1,not_close,False
5,6,2310,30030,13,9253,13,10,2,3/4-11/14;13/14-3/22,19/26-21/26,1,2,0-3/22;13/14-1,not_close,False
5,6,2310,30030,13,11563,13,6,2,3/4-11/14;13/14-3/22,11/26-1/2,0,3,0-3/22;3/4-11/14;13/14-1,not_close,False
5,6,2310,30030,13,13873,13,2,2,3/4-11/14;13/14-3/22,3/26-5/26,0,3,0-3/26;3/4-11/14;13/14-1,not_close,False
5,6,2310,30030,13,16183,13,11,2,3/4-11/14;13/14-3/22,21/26-23/26,0,3,0-3/22;3/4-11/14;13/14-1,not_close,False
5,6,2310,30030,13,18493,13,7,2,3/4-11/14;13/14-3/22,1/2-15/26,0,3,0-3/22;3/4-11/14;13/14-1,not_close,False
5,6,2310,30030,13,20803,13,3,2,3/4-11/14;13/14-3/22,5/26-7/26,0,3,0-3/22;3/4-11/14;13/14-1,not_close,False
5,6,2310,30030,13,23113,13,12,2,3/4-11/14;13/14-3/22,23/26-25/26,0,3,0-3/22;3/4-11/14;25/26-1,not_close,False
5,6,2310,30030,13,25423,13,8,2,3/4-11/14;13/14-3/22,15/26-17/26,0,3,0-3/22;3/4-11/14;13/14-1,not_close,False
5,6,2310,30030,13,27733,13,4,2,3/4-11/14;13/14-3/22,7/26-9/26,0,3,0-3/22;3/4-11/14;13/14-1,not_close,False
5,6,2310,30030,14,14,13,1,1,7/22-1/2,1/26-3/26,0,1,7/22-1/2,not_close,False
5,6,2310,30030,14,2324,13,10,1,7/22-1/2,19/26-21/26,0,1,7/22-1/2,not_close,False
5,6,2310,30030,14,4634,13,6,1,7/22-1/2,11/26-1/2,0,1,7/22-11/26,not_close,False
5,6,2310,30030,14,6944,13,2,1,7/22-1/2,3/26-5/26,0,1,7/22-1/2,not_close,False
5,6,2310,30030,14,9254,13,11,1,7/22-1/2,21/26-23/26,0,1,7/22-1/2,not_close,False
5,6,2310,30030,14,11564,13,7,1,7/22-1/2,1/2-15/26,0,1,7/22-1/2,not_close,False
5,6,2310,30030,14,13874,13,3,1,7/22-1/2,5/26-7/26,0,1,7/22-1/2,not_close,False
5,6,2310,30030,14,16184,13,12,1,7/22-1/2,23/26-25/26,0,1,7/22-1/2,not_close,False
5,6,2310,30030,14,18494,13,8,1,7/22-1/2,15/26-17/26,0,1,7/22-1/2,not_close,False
5,6,2310,30030,14,20804,13,4,1,7/22-1/2,7/26-9/26,0,1,9/26-1/2,not_close,False
5,6,2310,30030,14,23114,13,0,1,7/22-1/2,0-1/26;25/26-1,0,1,7/22-1/2,not_close,False
5,6,2310,30030,14,25424,13,9,1,7/22-1/2,17/26-19/26,0,1,7/22-1/2,not_close,False
5,6,2310,30030,14,27734,13,5,1,7/22-1/2,9/26-11/26,0,2,7/22-9/26;11/26-1/2,not_close,False
5,6,2310,30030,15,15,13,2,2,3/14-1/4;3/4-5/6,3/26-5/26,0,2,3/14-1/4;3/4-5/6,not_close,False
5,6,2310,30030,15,2325,13,11,2,3/14-1/4;3/4-5/6,21/26-23/26,0,2,3/14-1/4;3/4-21/26,not_close,False
5,6,2310,30030,15,4635,13,7,2,3/14-1/4;3/4-5/6,1/2-15/26,0,2,3/14-1/4;3/4-5/6,not_close,False
5,6,2310,30030,15,6945,13,3,2,3/14-1/4;3/4-5/6,5/26-7/26,1,1,3/4-5/6,not_close,False
5,6,2310,30030,15,9255,13,12,2,3/14-1/4;3/4-5/6,23/26-25/26,0,2,3/14-1/4;3/4-5/6,not_close,False
5,6,2310,30030,15,11565,13,8,2,3/14-1/4;3/4-5/6,15/26-17/26,0,2,3/14-1/4;3/4-5/6,not_close,False
5,6,2310,30030,15,13875,13,4,2,3/14-1/4;3/4-5/6,7/26-9/26,0,2,3/14-1/4;3/4-5/6,not_close,False
5,6,2310,30030,15,16185,13,0,2,3/14-1/4;3/4-5/6,0-1/26;25/26-1,0,2,3/14-1/4;3/4-5/6,not_close,False
5,6,2310,30030,15,18495,13,9,2,3/14-1/4;3/4-5/6,17/26-19/26,0,2,3/14-1/4;3/4-5/6,not_close,False
5,6,2310,30030,15,20805,13,5,2,3/14-1/4;3/4-5/6,9/26-11/26,0,2,3/14-1/4;3/4-5/6,not_close,False
5,6,2310,30030,15,23115,13,1,2,3/14-1/4;3/4-5/6,1/26-3/26,0,2,3/14-1/4;3/4-5/6,not_close,False
5,6,2310,30030,15,25425,13,10,2,3/14-1/4;3/4-5/6,19/26-21/26,0,2,3/14-1/4;21/26-5/6,not_close,False
5,6,2310,30030,15,27735,13,6,2,3/14-1/4;3/4-5/6,11/26-1/2,0,2,3/14-1/4;3/4-5/6,not_close,False
5,6,2310,30030,16,16,13,3,1,1/2-3/4,5/26-7/26,0,1,1/2-3/4,not_close,False
5,6,2310,30030,16,2326,13,12,1,1/2-3/4,23/26-25/26,0,1,1/2-3/4,not_close,False
5,6,2310,30030,16,4636,13,8,1,1/2-3/4,15/26-17/26,0,2,1/2-15/26;17/26-3/4,not_close,False
5,6,2310,30030,16,6946,13,4,1,1/2-3/4,7/26-9/26,0,1,1/2-3/4,not_close,False
5,6,2310,30030,16,9256,13,0,1,1/2-3/4,0-1/26;25/26-1,0,1,1/2-3/4,not_close,False
5,6,2310,30030,16,11566,13,9,1,1/2-3/4,17/26-19/26,0,2,1/2-17/26;19/26-3/4,not_close,False
5,6,2310,30030,16,13876,13,5,1,1/2-3/4,9/26-11/26,0,1,1/2-3/4,not_close,False
5,6,2310,30030,16,16186,13,1,1,1/2-3/4,1/26-3/26,0,1,1/2-3/4,not_close,False
5,6,2310,30030,16,18496,13,10,1,1/2-3/4,19/26-21/26,0,1,1/2-19/26,not_close,False
5,6,2310,30030,16,20806,13,6,1,1/2-3/4,11/26-1/2,0,1,1/2-3/4,not_close,False
5,6,2310,30030,16,23116,13,2,1,1/2-3/4,3/26-5/26,0,1,1/2-3/4,not_close,False
