scope,birth_parent_residue,child_residue,new_prime_remainder,is_birth,is_close,final_transition_label,transition_sequence,component_delta_sequence,phase_remainder_sequence
B6_birth_parent_siblings,189,189,7,False,False,miss,start>split>partial_close>miss>trim>miss,0>1>-1>0>0>0,1>0>4>0>2>7
B6_birth_parent_siblings,189,2499,3,True,True,close,start>split>partial_close>miss>trim>close,0>1>-1>0>0>-1,1>0>4>0>2>3
B6_birth_parent_siblings,189,4809,12,False,False,miss,start>split>partial_close>miss>trim>miss,0>1>-1>0>0>0,1>0>4>0>2>12
B6_birth_parent_siblings,189,7119,8,False,False,miss,start>split>partial_close>miss>trim>miss,0>1>-1>0>0>0,1>0>4>0>2>8
B6_birth_parent_siblings,189,9429,4,False,False,miss,start>split>partial_close>miss>trim>miss,0>1>-1>0>0>0,1>0>4>0>2>4
B6_birth_parent_siblings,189,11739,0,False,False,miss,start>split>partial_close>miss>trim>miss,0>1>-1>0>0>0,1>0>4>0>2>0
B6_birth_parent_siblings,189,14049,9,False,False,miss,start>split>partial_close>miss>trim>miss,0>1>-1>0>0>0,1>0>4>0>2>9
B6_birth_parent_siblings,189,16359,5,False,False,miss,start>split>partial_close>miss>trim>miss,0>1>-1>0>0>0,1>0>4>0>2>5
B6_birth_parent_siblings,189,18669,1,False,False,miss,start>split>partial_close>miss>trim>miss,0>1>-1>0>0>0,1>0>4>0>2>1
B6_birth_parent_siblings,189,20979,10,False,False,miss,start>split>partial_close>miss>trim>miss,0>1>-1>0>0>0,1>0>4>0>2>10
B6_birth_parent_siblings,189,23289,6,False,False,miss,start>split>partial_close>miss>trim>miss,0>1>-1>0>0>0,1>0>4>0>2>6
B6_birth_parent_siblings,189,25599,2,False,False,miss,start>split>partial_close>miss>trim>miss,0>1>-1>0>0>0,1>0>4>0>2>2
B6_birth_parent_siblings,189,27909,11,False,False,miss,start>split>partial_close>miss>trim>miss,0>1>-1>0>0>0,1>0>4>0>2>11
B6_birth_parent_siblings,292,292,6,False,False,miss,start>trim>miss>trim>trim>miss,0>0>0>0>0>0,0>1>2>5>6>6
B6_birth_parent_siblings,292,2602,2,False,False,miss,start>trim>miss>trim>trim>miss,0>0>0>0>0>0,0>1>2>5>6>2
B6_birth_parent_siblings,292,4912,11,False,False,miss,start>trim>miss>trim>trim>miss,0>0>0>0>0>0,0>1>2>5>6>11
B6_birth_parent_siblings,292,7222,7,False,False,miss,start>trim>miss>trim>trim>miss,0>0>0>0>0>0,0>1>2>5>6>7
B6_birth_parent_siblings,292,9532,3,False,False,miss,start>trim>miss>trim>trim>miss,0>0>0>0>0>0,0>1>2>5>6>3
B6_birth_parent_siblings,292,11842,12,False,False,miss,start>trim>miss>trim>trim>miss,0>0>0>0>0>0,0>1>2>5>6>12
B6_birth_parent_siblings,292,14152,8,True,True,close,start>trim>miss>trim>trim>close,0>0>0>0>0>-1,0>1>2>5>6>8
B6_birth_parent_siblings,292,16462,4,False,False,miss,start>trim>miss>trim>trim>miss,0>0>0>0>0>0,0>1>2>5>6>4
B6_birth_parent_siblings,292,18772,0,False,False,miss,start>trim>miss>trim>trim>miss,0>0>0>0>0>0,0>1>2>5>6>0
B6_birth_parent_siblings,292,21082,9,False,False,miss,start>trim>miss>trim>trim>miss,0>0>0>0>0>0,0>1>2>5>6>9
B6_birth_parent_siblings,292,23392,5,False,False,miss,start>trim>miss>trim>trim>miss,0>0>0>0>0>0,0>1>2>5>6>5
B6_birth_parent_siblings,292,25702,1,False,False,miss,start>trim>miss>trim>trim>miss,0>0>0>0>0>0,0>1>2>5>6>1
B6_birth_parent_siblings,292,28012,10,False,False,miss,start>trim>miss>trim>trim>miss,0>0>0>0>0>0,0>1>2>5>6>10
B6_birth_parent_siblings,309,309,10,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>4>1>1>10
B6_birth_parent_siblings,309,2619,6,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>4>1>1>6
B6_birth_parent_siblings,309,4929,2,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>4>1>1>2
B6_birth_parent_siblings,309,7239,11,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>4>1>1>11
B6_birth_parent_siblings,309,9549,7,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>4>1>1>7
B6_birth_parent_siblings,309,11859,3,True,True,close,start>split>partial_close>trim>miss>close,0>1>-1>0>0>-1,1>0>4>1>1>3
B6_birth_parent_siblings,309,14169,12,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>4>1>1>12
B6_birth_parent_siblings,309,16479,8,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>4>1>1>8
B6_birth_parent_siblings,309,18789,4,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>4>1>1>4
B6_birth_parent_siblings,309,21099,0,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>4>1>1>0
B6_birth_parent_siblings,309,23409,9,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>4>1>1>9
B6_birth_parent_siblings,309,25719,5,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>4>1>1>5
B6_birth_parent_siblings,309,28029,1,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>4>1>1>1
B6_birth_parent_siblings,321,321,9,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>1>6>2>9
B6_birth_parent_siblings,321,2631,5,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>1>6>2>5
B6_birth_parent_siblings,321,4941,1,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>1>6>2>1
B6_birth_parent_siblings,321,7251,10,True,True,close,start>split>partial_close>trim>miss>close,0>1>-1>0>0>-1,1>0>1>6>2>10
B6_birth_parent_siblings,321,9561,6,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>1>6>2>6
B6_birth_parent_siblings,321,11871,2,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>1>6>2>2
B6_birth_parent_siblings,321,14181,11,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>1>6>2>11
B6_birth_parent_siblings,321,16491,7,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>1>6>2>7
B6_birth_parent_siblings,321,18801,3,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>1>6>2>3
B6_birth_parent_siblings,321,21111,12,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>1>6>2>12
B6_birth_parent_siblings,321,23421,8,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>1>6>2>8
B6_birth_parent_siblings,321,25731,4,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>1>6>2>4
B6_birth_parent_siblings,321,28041,0,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>1>6>2>0
B6_birth_parent_siblings,471,471,3,False,False,miss,start>split>partial_close>miss>trim>miss,0>1>-1>0>0>0,1>0>1>2>9>3
B6_birth_parent_siblings,471,2781,12,False,False,miss,start>split>partial_close>miss>trim>miss,0>1>-1>0>0>0,1>0>1>2>9>12
B6_birth_parent_siblings,471,5091,8,False,False,miss,start>split>partial_close>miss>trim>miss,0>1>-1>0>0>0,1>0>1>2>9>8
B6_birth_parent_siblings,471,7401,4,False,False,miss,start>split>partial_close>miss>trim>miss,0>1>-1>0>0>0,1>0>1>2>9>4
B6_birth_parent_siblings,471,9711,0,False,False,miss,start>split>partial_close>miss>trim>miss,0>1>-1>0>0>0,1>0>1>2>9>0
B6_birth_parent_siblings,471,12021,9,False,False,miss,start>split>partial_close>miss>trim>miss,0>1>-1>0>0>0,1>0>1>2>9>9
B6_birth_parent_siblings,471,14331,5,False,False,miss,start>split>partial_close>miss>trim>miss,0>1>-1>0>0>0,1>0>1>2>9>5
B6_birth_parent_siblings,471,16641,1,False,False,miss,start>split>partial_close>miss>trim>miss,0>1>-1>0>0>0,1>0>1>2>9>1
B6_birth_parent_siblings,471,18951,10,True,True,close,start>split>partial_close>miss>trim>close,0>1>-1>0>0>-1,1>0>1>2>9>10
B6_birth_parent_siblings,471,21261,6,False,False,miss,start>split>partial_close>miss>trim>miss,0>1>-1>0>0>0,1>0>1>2>9>6
B6_birth_parent_siblings,471,23571,2,False,False,miss,start>split>partial_close>miss>trim>miss,0>1>-1>0>0>0,1>0>1>2>9>2
B6_birth_parent_siblings,471,25881,11,False,False,miss,start>split>partial_close>miss>trim>miss,0>1>-1>0>0>0,1>0>1>2>9>11
B6_birth_parent_siblings,471,28191,7,False,False,miss,start>split>partial_close>miss>trim>miss,0>1>-1>0>0>0,1>0>1>2>9>7
B6_birth_parent_siblings,519,519,12,False,False,miss,start>split>partial_close>trim>trim>miss,0>1>-1>0>0>0,1>0>4>1>2>12
B6_birth_parent_siblings,519,2829,8,False,False,miss,start>split>partial_close>trim>trim>miss,0>1>-1>0>0>0,1>0>4>1>2>8
B6_birth_parent_siblings,519,5139,4,False,False,miss,start>split>partial_close>trim>trim>miss,0>1>-1>0>0>0,1>0>4>1>2>4
B6_birth_parent_siblings,519,7449,0,False,False,miss,start>split>partial_close>trim>trim>miss,0>1>-1>0>0>0,1>0>4>1>2>0
B6_birth_parent_siblings,519,9759,9,False,False,miss,start>split>partial_close>trim>trim>miss,0>1>-1>0>0>0,1>0>4>1>2>9
B6_birth_parent_siblings,519,12069,5,False,False,miss,start>split>partial_close>trim>trim>miss,0>1>-1>0>0>0,1>0>4>1>2>5
B6_birth_parent_siblings,519,14379,1,False,False,miss,start>split>partial_close>trim>trim>miss,0>1>-1>0>0>0,1>0>4>1>2>1
B6_birth_parent_siblings,519,16689,10,False,False,miss,start>split>partial_close>trim>trim>miss,0>1>-1>0>0>0,1>0>4>1>2>10
B6_birth_parent_siblings,519,18999,6,False,False,miss,start>split>partial_close>trim>trim>miss,0>1>-1>0>0>0,1>0>4>1>2>6
B6_birth_parent_siblings,519,21309,2,False,False,miss,start>split>partial_close>trim>trim>miss,0>1>-1>0>0>0,1>0>4>1>2>2
B6_birth_parent_siblings,519,23619,11,False,False,miss,start>split>partial_close>trim>trim>miss,0>1>-1>0>0>0,1>0>4>1>2>11
B6_birth_parent_siblings,519,25929,7,False,False,miss,start>split>partial_close>trim>trim>miss,0>1>-1>0>0>0,1>0>4>1>2>7
B6_birth_parent_siblings,519,28239,3,True,True,close,start>split>partial_close>trim>trim>close,0>1>-1>0>0>-1,1>0>4>1>2>3
B6_birth_parent_siblings,531,531,11,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>1>6>3>11
B6_birth_parent_siblings,531,2841,7,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>1>6>3>7
B6_birth_parent_siblings,531,5151,3,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>1>6>3>3
B6_birth_parent_siblings,531,7461,12,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>1>6>3>12
B6_birth_parent_siblings,531,9771,8,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>1>6>3>8
B6_birth_parent_siblings,531,12081,4,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>1>6>3>4
B6_birth_parent_siblings,531,14391,0,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>1>6>3>0
B6_birth_parent_siblings,531,16701,9,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>1>6>3>9
B6_birth_parent_siblings,531,19011,5,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>1>6>3>5
B6_birth_parent_siblings,531,21321,1,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>1>6>3>1
B6_birth_parent_siblings,531,23631,10,True,True,close,start>split>partial_close>trim>miss>close,0>1>-1>0>0>-1,1>0>1>6>3>10
B6_birth_parent_siblings,531,25941,6,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>1>6>3>6
B6_birth_parent_siblings,531,28251,2,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>1>6>3>2
B6_birth_parent_siblings,634,634,10,False,False,miss,start>trim>trim>trim>trim>miss,0>0>0>0>0>0,0>1>4>4>7>10
B6_birth_parent_siblings,634,2944,6,False,False,miss,start>trim>trim>trim>trim>miss,0>0>0>0>0>0,0>1>4>4>7>6
B6_birth_parent_siblings,634,5254,2,False,False,miss,start>trim>trim>trim>trim>miss,0>0>0>0>0>0,0>1>4>4>7>2
B6_birth_parent_siblings,634,7564,11,False,False,miss,start>trim>trim>trim>trim>miss,0>0>0>0>0>0,0>1>4>4>7>11
B6_birth_parent_siblings,634,9874,7,False,False,miss,start>trim>trim>trim>trim>miss,0>0>0>0>0>0,0>1>4>4>7>7
B6_birth_parent_siblings,634,12184,3,False,False,miss,start>trim>trim>trim>trim>miss,0>0>0>0>0>0,0>1>4>4>7>3
B6_birth_parent_siblings,634,14494,12,False,False,miss,start>trim>trim>trim>trim>miss,0>0>0>0>0>0,0>1>4>4>7>12
B6_birth_parent_siblings,634,16804,8,False,False,miss,start>trim>trim>trim>trim>miss,0>0>0>0>0>0,0>1>4>4>7>8
B6_birth_parent_siblings,634,19114,4,False,False,miss,start>trim>trim>trim>trim>miss,0>0>0>0>0>0,0>1>4>4>7>4
B6_birth_parent_siblings,634,21424,0,False,False,miss,start>trim>trim>trim>trim>miss,0>0>0>0>0>0,0>1>4>4>7>0
B6_birth_parent_siblings,634,23734,9,True,True,close,start>trim>trim>trim>trim>close,0>0>0>0>0>-1,0>1>4>4>7>9
B6_birth_parent_siblings,634,26044,5,False,False,miss,start>trim>trim>trim>trim>miss,0>0>0>0>0>0,0>1>4>4>7>5
B6_birth_parent_siblings,634,28354,1,False,False,miss,start>trim>trim>trim>trim>miss,0>0>0>0>0>0,0>1>4>4>7>1
B6_birth_parent_siblings,729,729,1,False,False,miss,start>split>partial_close>trim>trim>miss,0>1>-1>0>0>0,1>0>4>1>3>1
B6_birth_parent_siblings,729,3039,10,False,False,miss,start>split>partial_close>trim>trim>miss,0>1>-1>0>0>0,1>0>4>1>3>10
B6_birth_parent_siblings,729,5349,6,False,False,miss,start>split>partial_close>trim>trim>miss,0>1>-1>0>0>0,1>0>4>1>3>6
B6_birth_parent_siblings,729,7659,2,False,False,miss,start>split>partial_close>trim>trim>miss,0>1>-1>0>0>0,1>0>4>1>3>2
B6_birth_parent_siblings,729,9969,11,False,False,miss,start>split>partial_close>trim>trim>miss,0>1>-1>0>0>0,1>0>4>1>3>11
B6_birth_parent_siblings,729,12279,7,False,False,miss,start>split>partial_close>trim>trim>miss,0>1>-1>0>0>0,1>0>4>1>3>7
B6_birth_parent_siblings,729,14589,3,True,True,close,start>split>partial_close>trim>trim>close,0>1>-1>0>0>-1,1>0>4>1>3>3
B6_birth_parent_siblings,729,16899,12,False,False,miss,start>split>partial_close>trim>trim>miss,0>1>-1>0>0>0,1>0>4>1>3>12
B6_birth_parent_siblings,729,19209,8,False,False,miss,start>split>partial_close>trim>trim>miss,0>1>-1>0>0>0,1>0>4>1>3>8
B6_birth_parent_siblings,729,21519,4,False,False,miss,start>split>partial_close>trim>trim>miss,0>1>-1>0>0>0,1>0>4>1>3>4
B6_birth_parent_siblings,729,23829,0,False,False,miss,start>split>partial_close>trim>trim>miss,0>1>-1>0>0>0,1>0>4>1>3>0
B6_birth_parent_siblings,729,26139,9,False,False,miss,start>split>partial_close>trim>trim>miss,0>1>-1>0>0>0,1>0>4>1>3>9
B6_birth_parent_siblings,729,28449,5,False,False,miss,start>split>partial_close>trim>trim>miss,0>1>-1>0>0>0,1>0>4>1>3>5
B6_birth_parent_siblings,741,741,0,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>1>6>4>0
B6_birth_parent_siblings,741,3051,9,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>1>6>4>9
B6_birth_parent_siblings,741,5361,5,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>1>6>4>5
B6_birth_parent_siblings,741,7671,1,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>1>6>4>1
B6_birth_parent_siblings,741,9981,10,True,True,close,start>split>partial_close>trim>miss>close,0>1>-1>0>0>-1,1>0>1>6>4>10
B6_birth_parent_siblings,741,12291,6,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>1>6>4>6
B6_birth_parent_siblings,741,14601,2,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>1>6>4>2
B6_birth_parent_siblings,741,16911,11,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>1>6>4>11
B6_birth_parent_siblings,741,19221,7,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>1>6>4>7
B6_birth_parent_siblings,741,21531,3,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>1>6>4>3
B6_birth_parent_siblings,741,23841,12,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>1>6>4>12
B6_birth_parent_siblings,741,26151,8,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>1>6>4>8
B6_birth_parent_siblings,741,28461,4,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>1>6>4>4
B6_birth_parent_siblings,754,754,0,False,False,miss,start>trim>trim>trim>trim>miss,0>0>0>0>0>0,0>1>4>5>6>0
B6_birth_parent_siblings,754,3064,9,False,False,miss,start>trim>trim>trim>trim>miss,0>0>0>0>0>0,0>1>4>5>6>9
B6_birth_parent_siblings,754,5374,5,False,False,miss,start>trim>trim>trim>trim>miss,0>0>0>0>0>0,0>1>4>5>6>5
B6_birth_parent_siblings,754,7684,1,False,False,miss,start>trim>trim>trim>trim>miss,0>0>0>0>0>0,0>1>4>5>6>1
B6_birth_parent_siblings,754,9994,10,False,False,miss,start>trim>trim>trim>trim>miss,0>0>0>0>0>0,0>1>4>5>6>10
B6_birth_parent_siblings,754,12304,6,False,False,miss,start>trim>trim>trim>trim>miss,0>0>0>0>0>0,0>1>4>5>6>6
B6_birth_parent_siblings,754,14614,2,False,False,miss,start>trim>trim>trim>trim>miss,0>0>0>0>0>0,0>1>4>5>6>2
B6_birth_parent_siblings,754,16924,11,False,False,miss,start>trim>trim>trim>trim>miss,0>0>0>0>0>0,0>1>4>5>6>11
B6_birth_parent_siblings,754,19234,7,False,False,miss,start>trim>trim>trim>trim>miss,0>0>0>0>0>0,0>1>4>5>6>7
B6_birth_parent_siblings,754,21544,3,False,False,miss,start>trim>trim>trim>trim>miss,0>0>0>0>0>0,0>1>4>5>6>3
B6_birth_parent_siblings,754,23854,12,False,False,miss,start>trim>trim>trim>trim>miss,0>0>0>0>0>0,0>1>4>5>6>12
B6_birth_parent_siblings,754,26164,8,True,True,close,start>trim>trim>trim>trim>close,0>0>0>0>0>-1,0>1>4>5>6>8
B6_birth_parent_siblings,754,28474,4,False,False,miss,start>trim>trim>trim>trim>miss,0>0>0>0>0>0,0>1>4>5>6>4
B6_birth_parent_siblings,801,801,8,False,False,miss,start>split>partial_close>miss>trim>miss,0>1>-1>0>0>0,1>0>1>3>9>8
B6_birth_parent_siblings,801,3111,4,False,False,miss,start>split>partial_close>miss>trim>miss,0>1>-1>0>0>0,1>0>1>3>9>4
B6_birth_parent_siblings,801,5421,0,False,False,miss,start>split>partial_close>miss>trim>miss,0>1>-1>0>0>0,1>0>1>3>9>0
B6_birth_parent_siblings,801,7731,9,False,False,miss,start>split>partial_close>miss>trim>miss,0>1>-1>0>0>0,1>0>1>3>9>9
B6_birth_parent_siblings,801,10041,5,False,False,miss,start>split>partial_close>miss>trim>miss,0>1>-1>0>0>0,1>0>1>3>9>5
B6_birth_parent_siblings,801,12351,1,False,False,miss,start>split>partial_close>miss>trim>miss,0>1>-1>0>0>0,1>0>1>3>9>1
B6_birth_parent_siblings,801,14661,10,True,True,close,start>split>partial_close>miss>trim>close,0>1>-1>0>0>-1,1>0>1>3>9>10
B6_birth_parent_siblings,801,16971,6,False,False,miss,start>split>partial_close>miss>trim>miss,0>1>-1>0>0>0,1>0>1>3>9>6
B6_birth_parent_siblings,801,19281,2,False,False,miss,start>split>partial_close>miss>trim>miss,0>1>-1>0>0>0,1>0>1>3>9>2
B6_birth_parent_siblings,801,21591,11,False,False,miss,start>split>partial_close>miss>trim>miss,0>1>-1>0>0>0,1>0>1>3>9>11
B6_birth_parent_siblings,801,23901,7,False,False,miss,start>split>partial_close>miss>trim>miss,0>1>-1>0>0>0,1>0>1>3>9>7
B6_birth_parent_siblings,801,26211,3,False,False,miss,start>split>partial_close>miss>trim>miss,0>1>-1>0>0>0,1>0>1>3>9>3
B6_birth_parent_siblings,801,28521,12,False,False,miss,start>split>partial_close>miss>trim>miss,0>1>-1>0>0>0,1>0>1>3>9>12
B6_birth_parent_siblings,939,939,3,True,True,close,start>split>partial_close>trim>miss>close,0>1>-1>0>0>-1,1>0>4>1>4>3
B6_birth_parent_siblings,939,3249,12,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>4>1>4>12
B6_birth_parent_siblings,939,5559,8,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>4>1>4>8
B6_birth_parent_siblings,939,7869,4,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>4>1>4>4
B6_birth_parent_siblings,939,10179,0,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>4>1>4>0
B6_birth_parent_siblings,939,12489,9,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>4>1>4>9
B6_birth_parent_siblings,939,14799,5,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>4>1>4>5
B6_birth_parent_siblings,939,17109,1,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>4>1>4>1
B6_birth_parent_siblings,939,19419,10,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>4>1>4>10
B6_birth_parent_siblings,939,21729,6,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>4>1>4>6
B6_birth_parent_siblings,939,24039,2,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>4>1>4>2
B6_birth_parent_siblings,939,26349,11,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>4>1>4>11
B6_birth_parent_siblings,939,28659,7,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>4>1>4>7
B6_birth_parent_siblings,951,951,2,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>1>6>5>2
B6_birth_parent_siblings,951,3261,11,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>1>6>5>11
B6_birth_parent_siblings,951,5571,7,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>1>6>5>7
B6_birth_parent_siblings,951,7881,3,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>1>6>5>3
B6_birth_parent_siblings,951,10191,12,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>1>6>5>12
B6_birth_parent_siblings,951,12501,8,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>1>6>5>8
B6_birth_parent_siblings,951,14811,4,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>1>6>5>4
B6_birth_parent_siblings,951,17121,0,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>1>6>5>0
B6_birth_parent_siblings,951,19431,9,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>1>6>5>9
B6_birth_parent_siblings,951,21741,5,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>1>6>5>5
B6_birth_parent_siblings,951,24051,1,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>1>6>5>1
B6_birth_parent_siblings,951,26361,10,True,True,close,start>split>partial_close>trim>miss>close,0>1>-1>0>0>-1,1>0>1>6>5>10
B6_birth_parent_siblings,951,28671,6,False,False,miss,start>split>partial_close>trim>miss>miss,0>1>-1>0>0>0,1>0>1>6>5>6
B6_birth_parent_siblings,1094,1094,2,False,False,miss,start>trim>miss>trim>trim>miss,0>0>0>0>0>0,0>2>4>2>5>2
B6_birth_parent_siblings,1094,3404,11,False,False,miss,start>trim>miss>trim>trim>miss,0>0>0>0>0>0,0>2>4>2>5>11
B6_birth_parent_siblings,1094,5714,7,False,False,miss,start>trim>miss>trim>trim>miss,0>0>0>0>0>0,0>2>4>2>5>7
B6_birth_parent_siblings,1094,8024,3,False,False,miss,start>trim>miss>trim>trim>miss,0>0>0>0>0>0,0>2>4>2>5>3
B6_birth_parent_siblings,1094,10334,12,False,False,miss,start>trim>miss>trim>trim>miss,0>0>0>0>0>0,0>2>4>2>5>12
B6_birth_parent_siblings,1094,12644,8,False,False,miss,start>trim>miss>trim>trim>miss,0>0>0>0>0>0,0>2>4>2>5>8
B6_birth_parent_siblings,1094,14954,4,False,False,miss,start>trim>miss>trim>trim>miss,0>0>0>0>0>0,0>2>4>2>5>4
B6_birth_parent_siblings,1094,17264,0,False,False,miss,start>trim>miss>trim>trim>miss,0>0>0>0>0>0,0>2>4>2>5>0
B6_birth_parent_siblings,1094,19574,9,False,False,miss,start>trim>miss>trim>trim>miss,0>0>0>0>0>0,0>2>4>2>5>9
B6_birth_parent_siblings,1094,21884,5,True,True,close,start>trim>miss>trim>trim>close,0>0>0>0>0>-1,0>2>4>2>5>5
B6_birth_parent_siblings,1094,24194,1,False,False,miss,start>trim>miss>trim>trim>miss,0>0>0>0>0>0,0>2>4>2>5>1
B6_birth_parent_siblings,1094,26504,10,False,False,miss,start>trim>miss>trim>trim>miss,0>0>0>0>0>0,0>2>4>2>5>10
B6_birth_parent_siblings,1094,28814,6,False,False,miss,start>trim>miss>trim>trim>miss,0>0>0>0>0>0,0>2>4>2>5>6
B6_birth_parent_siblings,1131,1131,0,False,False,miss,start>split>partial_close>miss>trim>miss,0>1>-1>0>0>0,1>0>1>4>9>0
B6_birth_parent_siblings,1131,3441,9,False,False,miss,start>split>partial_close>miss>trim>miss,0>1>-1>0>0>0,1>0>1>4>9>9
B6_birth_parent_siblings,1131,5751,5,False,False,miss,start>split>partial_close>miss>trim>miss,0>1>-1>0>0>0,1>0>1>4>9>5
B6_birth_parent_siblings,1131,8061,1,False,False,miss,start>split>partial_close>miss>trim>miss,0>1>-1>0>0>0,1>0>1>4>9>1
B6_birth_parent_siblings,1131,10371,10,True,True,close,start>split>partial_close>miss>trim>close,0>1>-1>0>0>-1,1>0>1>4>9>10
