birth_k,birth_residue,birth_parent_residue,birth_new_prime,birth_new_prime_remainder,layer_k,layer_prime,layer_modulus,layer_residue,residue_gcd_with_modulus,zero_center_available,origin_component_present,residual_component_count,uncovered_measure_fraction,residual_component_endpoints,transition_label,transition_component_delta,transition_touched_component_count,transition_closed_component_count,is_final_birth_layer,is_zero_residual_state
7,229419,19209,17,4,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,229419,19209,17,4,3,5,30,9,3,True,False,1,1/12,1/6-1/4,partial_close,-1,1,1,False,False
7,229419,19209,17,4,4,7,210,99,3,True,False,1,1/28,3/14-1/4,trim,0,1,0,False,False
7,229419,19209,17,4,5,11,2310,729,3,True,False,1,1/77,3/14-5/22,trim,0,1,0,False,False
7,229419,19209,17,4,6,13,30030,19209,3,True,False,1,1/77,3/14-5/22,miss,0,0,0,False,False
7,229419,19209,17,4,7,17,510510,229419,3,True,False,0,0,,close,-1,1,1,True,True
7,230721,20511,17,14,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,230721,20511,17,14,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,230721,20511,17,14,3,5,30,21,3,True,False,1,1/12,3/4-5/6,partial_close,-1,1,1,False,False
7,230721,20511,17,14,4,7,210,141,3,True,False,1,1/12,3/4-5/6,miss,0,0,0,False,False
7,230721,20511,17,14,5,11,2310,2031,3,True,False,1,1/12,3/4-5/6,miss,0,0,0,False,False
7,230721,20511,17,14,6,13,30030,20511,3,True,False,1,1/39,21/26-5/6,trim,0,1,0,False,False
7,230721,20511,17,14,7,17,510510,230721,3,True,False,0,0,,close,-1,1,1,True,True
7,232131,21921,17,13,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,232131,21921,17,13,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,232131,21921,17,13,3,5,30,21,3,True,False,1,1/12,3/4-5/6,partial_close,-1,1,1,False,False
7,232131,21921,17,13,4,7,210,81,3,True,False,1,1/12,3/4-5/6,miss,0,0,0,False,False
7,232131,21921,17,13,5,11,2310,1131,3,True,False,1,1/44,3/4-17/22,trim,0,1,0,False,False
7,232131,21921,17,13,6,13,30030,21921,3,True,False,1,1/44,3/4-17/22,miss,0,0,0,False,False
7,232131,21921,17,13,7,17,510510,232131,3,True,False,0,0,,close,-1,1,1,True,True
7,233379,23169,17,3,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,233379,23169,17,3,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,233379,23169,17,3,3,5,30,9,3,True,False,1,1/12,1/6-1/4,partial_close,-1,1,1,False,False
7,233379,23169,17,3,4,7,210,69,3,True,False,1,1/12,1/6-1/4,miss,0,0,0,False,False
7,233379,23169,17,3,5,11,2310,69,3,True,False,1,2/33,1/6-5/22,trim,0,1,0,False,False
7,233379,23169,17,3,6,13,30030,23169,3,True,False,1,1/39,1/6-5/26,trim,0,1,0,False,False
7,233379,23169,17,3,7,17,510510,233379,3,True,False,0,0,,close,-1,1,1,True,True
7,233499,23289,17,4,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,233499,23289,17,4,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,233499,23289,17,4,3,5,30,9,3,True,False,1,1/12,1/6-1/4,partial_close,-1,1,1,False,False
7,233499,23289,17,4,4,7,210,189,21,True,False,1,1/12,1/6-1/4,miss,0,0,0,False,False
7,233499,23289,17,4,5,11,2310,189,21,True,False,1,1/44,5/22-1/4,trim,0,1,0,False,False
7,233499,23289,17,4,6,13,30030,23289,21,True,False,1,1/44,5/22-1/4,miss,0,0,0,False,False
7,233499,23289,17,4,7,17,510510,233499,21,True,False,0,0,,close,-1,1,1,True,True
7,234681,24471,17,13,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,234681,24471,17,13,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,234681,24471,17,13,3,5,30,21,3,True,False,1,1/12,3/4-5/6,partial_close,-1,1,1,False,False
7,234681,24471,17,13,4,7,210,111,3,True,False,1,1/28,3/4-11/14,trim,0,1,0,False,False
7,234681,24471,17,13,5,11,2310,1371,3,True,False,1,1/28,3/4-11/14,miss,0,0,0,False,False
7,234681,24471,17,13,6,13,30030,24471,3,True,False,1,1/28,3/4-11/14,miss,0,0,0,False,False
7,234681,24471,17,13,7,17,510510,234681,3,True,False,0,0,,close,-1,1,1,True,True
7,235258,25048,17,12,1,2,2,0,2,True,False,1,1/2,1/4-3/4,start,0,0,0,False,False
7,235258,25048,17,12,2,3,6,4,2,True,False,1,1/4,1/2-3/4,trim,0,1,0,False,False
7,235258,25048,17,12,3,5,30,28,2,True,False,1,1/20,7/10-3/4,trim,0,1,0,False,False
7,235258,25048,17,12,4,7,210,58,2,True,False,1,1/20,7/10-3/4,miss,0,0,0,False,False
7,235258,25048,17,12,5,11,2310,1948,2,True,False,1,1/20,7/10-3/4,miss,0,0,0,False,False
7,235258,25048,17,12,6,13,30030,25048,2,True,False,1,2/65,7/10-19/26,trim,0,1,0,False,False
7,235258,25048,17,12,7,17,510510,235258,2,True,False,0,0,,close,-1,1,1,True,True
7,235472,25262,17,5,1,2,2,0,2,True,False,1,1/2,1/4-3/4,start,0,0,0,False,False
7,235472,25262,17,5,2,3,6,2,2,True,False,1,1/4,1/4-1/2,trim,0,1,0,False,False
7,235472,25262,17,5,3,5,30,2,2,True,False,1,1/20,1/4-3/10,trim,0,1,0,False,False
7,235472,25262,17,5,4,7,210,62,2,True,False,1,1/20,1/4-3/10,miss,0,0,0,False,False
7,235472,25262,17,5,5,11,2310,2162,2,True,False,1,1/20,1/4-3/10,miss,0,0,0,False,False
7,235472,25262,17,5,6,13,30030,25262,2,True,False,1,2/65,7/26-3/10,trim,0,1,0,False,False
7,235472,25262,17,5,7,17,510510,235472,2,True,False,0,0,,close,-1,1,1,True,True
7,236559,26349,17,4,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,236559,26349,17,4,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,236559,26349,17,4,3,5,30,9,3,True,False,1,1/12,1/6-1/4,partial_close,-1,1,1,False,False
7,236559,26349,17,4,4,7,210,99,3,True,False,1,1/28,3/14-1/4,trim,0,1,0,False,False
7,236559,26349,17,4,5,11,2310,939,3,True,False,1,1/28,3/14-1/4,miss,0,0,0,False,False
7,236559,26349,17,4,6,13,30030,26349,3,True,False,1,1/28,3/14-1/4,miss,0,0,0,False,False
7,236559,26349,17,4,7,17,510510,236559,3,True,False,0,0,,close,-1,1,1,True,True
7,237351,27141,17,14,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,237351,27141,17,14,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,237351,27141,17,14,3,5,30,21,3,True,False,1,1/12,3/4-5/6,partial_close,-1,1,1,False,False
7,237351,27141,17,14,4,7,210,51,3,True,False,1,1/12,3/4-5/6,miss,0,0,0,False,False
7,237351,27141,17,14,5,11,2310,1731,3,True,False,1,1/12,3/4-5/6,miss,0,0,0,False,False
7,237351,27141,17,14,6,13,30030,27141,3,True,False,1,1/39,21/26-5/6,trim,0,1,0,False,False
7,237351,27141,17,14,7,17,510510,237351,3,True,False,0,0,,close,-1,1,1,True,True
7,238251,28041,17,13,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,238251,28041,17,13,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,238251,28041,17,13,3,5,30,21,3,True,False,1,1/12,3/4-5/6,partial_close,-1,1,1,False,False
7,238251,28041,17,13,4,7,210,111,3,True,False,1,1/28,3/4-11/14,trim,0,1,0,False,False
7,238251,28041,17,13,5,11,2310,321,3,True,False,1,1/28,3/4-11/14,miss,0,0,0,False,False
7,238251,28041,17,13,6,13,30030,28041,39,True,False,1,1/28,3/4-11/14,miss,0,0,0,False,False
7,238251,28041,17,13,7,17,510510,238251,39,True,False,0,0,,close,-1,1,1,True,True
7,238346,28136,17,6,1,2,2,0,2,True,False,1,1/2,1/4-3/4,start,0,0,0,False,False
7,238346,28136,17,6,2,3,6,2,2,True,False,1,1/4,1/4-1/2,trim,0,1,0,False,False
7,238346,28136,17,6,3,5,30,26,2,True,False,1,1/5,3/10-1/2,trim,0,1,0,False,False
7,238346,28136,17,6,4,7,210,206,2,True,False,1,2/35,3/10-5/14,trim,0,1,0,False,False
7,238346,28136,17,6,5,11,2310,416,2,True,False,1,2/35,3/10-5/14,miss,0,0,0,False,False
7,238346,28136,17,6,6,13,30030,28136,2,True,False,1,1/91,9/26-5/14,trim,0,1,0,False,False
7,238346,28136,17,6,7,17,510510,238346,2,True,False,0,0,,close,-1,1,1,True,True
7,239109,28899,17,4,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,239109,28899,17,4,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,239109,28899,17,4,3,5,30,9,3,True,False,1,1/12,1/6-1/4,partial_close,-1,1,1,False,False
7,239109,28899,17,4,4,7,210,129,3,True,False,1,1/12,1/6-1/4,miss,0,0,0,False,False
7,239109,28899,17,4,5,11,2310,1179,3,True,False,1,1/44,5/22-1/4,trim,0,1,0,False,False
7,239109,28899,17,4,6,13,30030,28899,39,True,False,1,1/44,5/22-1/4,miss,0,0,0,False,False
7,239109,28899,17,4,7,17,510510,239109,39,True,False,0,0,,close,-1,1,1,True,True
7,240009,29799,17,3,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,240009,29799,17,3,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,240009,29799,17,3,3,5,30,9,3,True,False,1,1/12,1/6-1/4,partial_close,-1,1,1,False,False
7,240009,29799,17,3,4,7,210,189,21,True,False,1,1/12,1/6-1/4,miss,0,0,0,False,False
7,240009,29799,17,3,5,11,2310,2079,231,True,False,1,1/12,1/6-1/4,miss,0,0,0,False,False
7,240009,29799,17,3,6,13,30030,29799,231,True,False,1,1/39,1/6-5/26,trim,0,1,0,False,False
7,240009,29799,17,3,7,17,510510,240009,231,True,False,0,0,,close,-1,1,1,True,True
7,240129,29919,17,4,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,240129,29919,17,4,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,240129,29919,17,4,3,5,30,9,3,True,False,1,1/12,1/6-1/4,partial_close,-1,1,1,False,False
7,240129,29919,17,4,4,7,210,99,3,True,False,1,1/28,3/14-1/4,trim,0,1,0,False,False
7,240129,29919,17,4,5,11,2310,2199,3,True,False,1,1/28,3/14-1/4,miss,0,0,0,False,False
7,240129,29919,17,4,6,13,30030,29919,3,True,False,1,1/28,3/14-1/4,miss,0,0,0,False,False
7,240129,29919,17,4,7,17,510510,240129,3,True,False,0,0,,close,-1,1,1,True,True
7,241821,1581,17,13,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,241821,1581,17,13,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,241821,1581,17,13,3,5,30,21,3,True,False,1,1/12,3/4-5/6,partial_close,-1,1,1,False,False
7,241821,1581,17,13,4,7,210,111,3,True,False,1,1/28,3/4-11/14,trim,0,1,0,False,False
7,241821,1581,17,13,5,11,2310,1581,3,True,False,1,1/77,17/22-11/14,trim,0,1,0,False,False
7,241821,1581,17,13,6,13,30030,1581,3,True,False,1,1/77,17/22-11/14,miss,0,0,0,False,False
7,241821,1581,17,13,7,17,510510,241821,3,True,False,0,0,,close,-1,1,1,True,True
7,241888,1648,17,12,1,2,2,0,2,True,False,1,1/2,1/4-3/4,start,0,0,0,False,False
7,241888,1648,17,12,2,3,6,4,2,True,False,1,1/4,1/2-3/4,trim,0,1,0,False,False
7,241888,1648,17,12,3,5,30,28,2,True,False,1,1/20,7/10-3/4,trim,0,1,0,False,False
7,241888,1648,17,12,4,7,210,178,2,True,False,1,1/20,7/10-3/4,miss,0,0,0,False,False
7,241888,1648,17,12,5,11,2310,1648,2,True,False,1,1/20,7/10-3/4,miss,0,0,0,False,False
7,241888,1648,17,12,6,13,30030,1648,2,True,False,1,2/65,7/10-19/26,trim,0,1,0,False,False
7,241888,1648,17,12,7,17,510510,241888,2,True,False,0,0,,close,-1,1,1,True,True
7,243351,3111,17,13,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,243351,3111,17,13,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,243351,3111,17,13,3,5,30,21,3,True,False,1,1/12,3/4-5/6,partial_close,-1,1,1,False,False
7,243351,3111,17,13,4,7,210,171,3,True,False,1,1/12,3/4-5/6,miss,0,0,0,False,False
7,243351,3111,17,13,5,11,2310,801,3,True,False,1,1/44,3/4-17/22,trim,0,1,0,False,False
7,243351,3111,17,13,6,13,30030,3111,3,True,False,1,1/44,3/4-17/22,miss,0,0,0,False,False
7,243351,3111,17,13,7,17,510510,243351,3,True,False,0,0,,close,-1,1,1,True,True
7,243699,3459,17,4,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,243699,3459,17,4,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,243699,3459,17,4,3,5,30,9,3,True,False,1,1/12,1/6-1/4,partial_close,-1,1,1,False,False
7,243699,3459,17,4,4,7,210,99,3,True,False,1,1/28,3/14-1/4,trim,0,1,0,False,False
7,243699,3459,17,4,5,11,2310,1149,3,True,False,1,1/28,3/14-1/4,miss,0,0,0,False,False
7,243699,3459,17,4,6,13,30030,3459,3,True,False,1,1/28,3/14-1/4,miss,0,0,0,False,False
7,243699,3459,17,4,7,17,510510,243699,3,True,False,0,0,,close,-1,1,1,True,True
7,243981,3741,17,14,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,243981,3741,17,14,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,243981,3741,17,14,3,5,30,21,3,True,False,1,1/12,3/4-5/6,partial_close,-1,1,1,False,False
7,243981,3741,17,14,4,7,210,171,3,True,False,1,1/12,3/4-5/6,miss,0,0,0,False,False
7,243981,3741,17,14,5,11,2310,1431,3,True,False,1,1/12,3/4-5/6,miss,0,0,0,False,False
7,243981,3741,17,14,6,13,30030,3741,3,True,False,1,1/39,21/26-5/6,trim,0,1,0,False,False
7,243981,3741,17,14,7,17,510510,243981,3,True,False,0,0,,close,-1,1,1,True,True
7,244719,4479,17,4,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,244719,4479,17,4,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,244719,4479,17,4,3,5,30,9,3,True,False,1,1/12,1/6-1/4,partial_close,-1,1,1,False,False
7,244719,4479,17,4,4,7,210,69,3,True,False,1,1/12,1/6-1/4,miss,0,0,0,False,False
7,244719,4479,17,4,5,11,2310,2169,3,True,False,1,1/44,5/22-1/4,trim,0,1,0,False,False
7,244719,4479,17,4,6,13,30030,4479,3,True,False,1,1/44,5/22-1/4,miss,0,0,0,False,False
7,244719,4479,17,4,7,17,510510,244719,3,True,False,0,0,,close,-1,1,1,True,True
7,245391,5151,17,13,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,245391,5151,17,13,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,245391,5151,17,13,3,5,30,21,3,True,False,1,1/12,3/4-5/6,partial_close,-1,1,1,False,False
7,245391,5151,17,13,4,7,210,111,3,True,False,1,1/28,3/4-11/14,trim,0,1,0,False,False
7,245391,5151,17,13,5,11,2310,531,3,True,False,1,1/28,3/4-11/14,miss,0,0,0,False,False
7,245391,5151,17,13,6,13,30030,5151,3,True,False,1,1/28,3/4-11/14,miss,0,0,0,False,False
7,245391,5151,17,13,7,17,510510,245391,3,True,False,0,0,,close,-1,1,1,True,True
7,246633,6393,17,14,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,246633,6393,17,14,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,246633,6393,17,14,3,5,30,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,miss,0,0,0,False,False
7,246633,6393,17,14,4,7,210,93,3,True,False,2,11/84,1/6-3/14;3/4-5/6,trim,0,1,0,False,False
7,246633,6393,17,14,5,11,2310,1773,3,True,False,1,1/12,3/4-5/6,partial_close,-1,1,1,False,False
7,246633,6393,17,14,6,13,30030,6393,3,True,False,1,1/39,21/26-5/6,trim,0,1,0,False,False
7,246633,6393,17,14,7,17,510510,246633,3,True,False,0,0,,close,-1,1,1,True,True
7,247269,7029,17,4,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,247269,7029,17,4,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,247269,7029,17,4,3,5,30,9,3,True,False,1,1/12,1/6-1/4,partial_close,-1,1,1,False,False
7,247269,7029,17,4,4,7,210,99,3,True,False,1,1/28,3/14-1/4,trim,0,1,0,False,False
7,247269,7029,17,4,5,11,2310,99,33,True,False,1,1/28,3/14-1/4,miss,0,0,0,False,False
7,247269,7029,17,4,6,13,30030,7029,33,True,False,1,1/28,3/14-1/4,miss,0,0,0,False,False
7,247269,7029,17,4,7,17,510510,247269,33,True,False,0,0,,close,-1,1,1,True,True
7,247804,7564,17,12,1,2,2,0,2,True,False,1,1/2,1/4-3/4,start,0,0,0,False,False
7,247804,7564,17,12,2,3,6,4,2,True,False,1,1/4,1/2-3/4,trim,0,1,0,False,False
7,247804,7564,17,12,3,5,30,4,2,True,False,1,1/5,1/2-7/10,trim,0,1,0,False,False
7,247804,7564,17,12,4,7,210,4,2,True,False,1,2/35,9/14-7/10,trim,0,1,0,False,False
7,247804,7564,17,12,5,11,2310,634,2,True,False,1,1/55,15/22-7/10,trim,0,1,0,False,False
7,247804,7564,17,12,6,13,30030,7564,2,True,False,1,1/55,15/22-7/10,miss,0,0,0,False,False
7,247804,7564,17,12,7,17,510510,247804,2,True,False,0,0,,close,-1,1,1,True,True
7,248518,8278,17,12,1,2,2,0,2,True,False,1,1/2,1/4-3/4,start,0,0,0,False,False
7,248518,8278,17,12,2,3,6,4,2,True,False,1,1/4,1/2-3/4,trim,0,1,0,False,False
7,248518,8278,17,12,3,5,30,28,2,True,False,1,1/20,7/10-3/4,trim,0,1,0,False,False
7,248518,8278,17,12,4,7,210,88,2,True,False,1,1/20,7/10-3/4,miss,0,0,0,False,False
7,248518,8278,17,12,5,11,2310,1348,2,True,False,1,1/20,7/10-3/4,miss,0,0,0,False,False
7,248518,8278,17,12,6,13,30030,8278,2,True,False,1,2/65,7/10-19/26,trim,0,1,0,False,False
7,248518,8278,17,12,7,17,510510,248518,2,True,False,0,0,,close,-1,1,1,True,True
7,248732,8492,17,5,1,2,2,0,2,True,False,1,1/2,1/4-3/4,start,0,0,0,False,False
7,248732,8492,17,5,2,3,6,2,2,True,False,1,1/4,1/4-1/2,trim,0,1,0,False,False
7,248732,8492,17,5,3,5,30,2,2,True,False,1,1/20,1/4-3/10,trim,0,1,0,False,False
7,248732,8492,17,5,4,7,210,92,2,True,False,1,1/20,1/4-3/10,miss,0,0,0,False,False
7,248732,8492,17,5,5,11,2310,1562,22,True,False,1,1/20,1/4-3/10,miss,0,0,0,False,False
7,248732,8492,17,5,6,13,30030,8492,22,True,False,1,2/65,7/26-3/10,trim,0,1,0,False,False
7,248732,8492,17,5,7,17,510510,248732,22,True,False,0,0,,close,-1,1,1,True,True
7,248961,8721,17,13,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,248961,8721,17,13,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,248961,8721,17,13,3,5,30,21,3,True,False,1,1/12,3/4-5/6,partial_close,-1,1,1,False,False
7,248961,8721,17,13,4,7,210,111,3,True,False,1,1/28,3/4-11/14,trim,0,1,0,False,False
7,248961,8721,17,13,5,11,2310,1791,3,True,False,1,1/44,3/4-17/22,trim,0,1,0,False,False
7,248961,8721,17,13,6,13,30030,8721,3,True,False,1,1/44,3/4-17/22,miss,0,0,0,False,False
7,248961,8721,17,13,7,17,510510,248961,3,True,False,0,0,,close,-1,1,1,True,True
7,250839,10599,17,4,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,250839,10599,17,4,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,250839,10599,17,4,3,5,30,9,3,True,False,1,1/12,1/6-1/4,partial_close,-1,1,1,False,False
7,250839,10599,17,4,4,7,210,99,3,True,False,1,1/28,3/14-1/4,trim,0,1,0,False,False
7,250839,10599,17,4,5,11,2310,1359,3,True,False,1,1/28,3/14-1/4,miss,0,0,0,False,False
7,250839,10599,17,4,6,13,30030,10599,3,True,False,1,1/28,3/14-1/4,miss,0,0,0,False,False
7,250839,10599,17,4,7,17,510510,250839,3,True,False,0,0,,close,-1,1,1,True,True
7,252531,12291,17,13,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,252531,12291,17,13,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,252531,12291,17,13,3,5,30,21,3,True,False,1,1/12,3/4-5/6,partial_close,-1,1,1,False,False
7,252531,12291,17,13,4,7,210,111,3,True,False,1,1/28,3/4-11/14,trim,0,1,0,False,False
7,252531,12291,17,13,5,11,2310,741,3,True,False,1,1/28,3/4-11/14,miss,0,0,0,False,False
7,252531,12291,17,13,6,13,30030,12291,3,True,False,1,1/28,3/4-11/14,miss,0,0,0,False,False
7,252531,12291,17,13,7,17,510510,252531,3,True,False,0,0,,close,-1,1,1,True,True
7,253269,13029,17,3,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,253269,13029,17,3,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,253269,13029,17,3,3,5,30,9,3,True,False,1,1/12,1/6-1/4,partial_close,-1,1,1,False,False
7,253269,13029,17,3,4,7,210,9,3,True,False,1,1/21,1/6-3/14,trim,0,1,0,False,False
7,253269,13029,17,3,5,11,2310,1479,3,True,False,1,1/21,1/6-3/14,miss,0,0,0,False,False
7,253269,13029,17,3,6,13,30030,13029,3,True,False,1,1/39,1/6-5/26,trim,0,1,0,False,False
7,253269,13029,17,3,7,17,510510,253269,3,True,False,0,0,,close,-1,1,1,True,True
7,254409,14169,17,4,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,254409,14169,17,4,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,254409,14169,17,4,3,5,30,9,3,True,False,1,1/12,1/6-1/4,partial_close,-1,1,1,False,False
7,254409,14169,17,4,4,7,210,99,3,True,False,1,1/28,3/14-1/4,trim,0,1,0,False,False
7,254409,14169,17,4,5,11,2310,309,3,True,False,1,1/28,3/14-1/4,miss,0,0,0,False,False
7,254409,14169,17,4,6,13,30030,14169,3,True,False,1,1/28,3/14-1/4,miss,0,0,0,False,False
7,254409,14169,17,4,7,17,510510,254409,3,True,False,0,0,,close,-1,1,1,True,True
7,254571,14331,17,13,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,254571,14331,17,13,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,254571,14331,17,13,3,5,30,21,3,True,False,1,1/12,3/4-5/6,partial_close,-1,1,1,False,False
7,254571,14331,17,13,4,7,210,51,3,True,False,1,1/12,3/4-5/6,miss,0,0,0,False,False
7,254571,14331,17,13,5,11,2310,471,3,True,False,1,1/44,3/4-17/22,trim,0,1,0,False,False
7,254571,14331,17,13,6,13,30030,14331,3,True,False,1,1/44,3/4-17/22,miss,0,0,0,False,False
7,254571,14331,17,13,7,17,510510,254571,3,True,False,0,0,,close,-1,1,1,True,True
7,255939,15699,17,4,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,255939,15699,17,4,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,255939,15699,17,4,3,5,30,9,3,True,False,1,1/12,1/6-1/4,partial_close,-1,1,1,False,False
7,255939,15699,17,4,4,7,210,159,3,True,False,1,1/12,1/6-1/4,miss,0,0,0,False,False
7,255939,15699,17,4,5,11,2310,1839,3,True,False,1,1/44,5/22-1/4,trim,0,1,0,False,False
7,255939,15699,17,4,6,13,30030,15699,3,True,False,1,1/44,5/22-1/4,miss,0,0,0,False,False
7,255939,15699,17,4,7,17,510510,255939,3,True,False,0,0,,close,-1,1,1,True,True
7,256101,15861,17,13,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,256101,15861,17,13,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,256101,15861,17,13,3,5,30,21,3,True,False,1,1/12,3/4-5/6,partial_close,-1,1,1,False,False
7,256101,15861,17,13,4,7,210,111,3,True,False,1,1/28,3/4-11/14,trim,0,1,0,False,False
7,256101,15861,17,13,5,11,2310,2001,3,True,False,1,1/28,3/4-11/14,miss,0,0,0,False,False
7,256101,15861,17,13,6,13,30030,15861,3,True,False,1,1/28,3/4-11/14,miss,0,0,0,False,False
7,256101,15861,17,13,7,17,510510,256101,3,True,False,0,0,,close,-1,1,1,True,True
7,257241,17001,17,14,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,257241,17001,17,14,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,257241,17001,17,14,3,5,30,21,3,True,False,1,1/12,3/4-5/6,partial_close,-1,1,1,False,False
7,257241,17001,17,14,4,7,210,201,3,True,False,1,1/21,11/14-5/6,trim,0,1,0,False,False
7,257241,17001,17,14,5,11,2310,831,3,True,False,1,1/21,11/14-5/6,miss,0,0,0,False,False
7,257241,17001,17,14,6,13,30030,17001,3,True,False,1,1/39,21/26-5/6,trim,0,1,0,False,False
7,257241,17001,17,14,7,17,510510,257241,3,True,False,0,0,,close,-1,1,1,True,True
7,257979,17739,17,4,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,257979,17739,17,4,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,257979,17739,17,4,3,5,30,9,3,True,False,1,1/12,1/6-1/4,partial_close,-1,1,1,False,False
7,257979,17739,17,4,4,7,210,99,3,True,False,1,1/28,3/14-1/4,trim,0,1,0,False,False
7,257979,17739,17,4,5,11,2310,1569,3,True,False,1,1/28,3/14-1/4,miss,0,0,0,False,False
7,257979,17739,17,4,6,13,30030,17739,3,True,False,1,1/28,3/14-1/4,miss,0,0,0,False,False
