parent_rank,source_lineage_id,source_lineage_role,parent_residue,parent_component_count,parent_residual_measure,parent_max_component_width,lift_remainder,child_residue,transition_label,component_delta,phase_margin,phase_rank,is_close
10,B7_birth_parent_siblings:capacity_nonclose_control:3404:3404,capacity_nonclose,3404,1,4/77,4/77,13,4597994,miss,0,-40/133,12,False
10,B7_birth_parent_siblings:capacity_nonclose_control:3404:3404,capacity_nonclose,3404,1,4/77,4/77,14,4087484,miss,0,-47/133,14,False
10,B7_birth_parent_siblings:capacity_nonclose_control:3404:3404,capacity_nonclose,3404,1,4/77,4/77,15,3576974,miss,0,-54/133,16,False
10,B7_birth_parent_siblings:capacity_nonclose_control:3404:3404,capacity_nonclose,3404,1,4/77,4/77,16,3066464,miss,0,-61/133,18,False
10,B7_birth_parent_siblings:capacity_nonclose_control:3404:3404,capacity_nonclose,3404,1,4/77,4/77,17,2555954,miss,0,-102/209,19,False
10,B7_birth_parent_siblings:capacity_nonclose_control:3404:3404,capacity_nonclose,3404,1,4/77,4/77,18,2045444,miss,0,-91/209,17,False
11,B7_birth_parent_siblings:capacity_nonclose_control:3526:3526,capacity_nonclose,3526,1,4/77,4/77,0,5619136,miss,0,-80/209,15,False
11,B7_birth_parent_siblings:capacity_nonclose_control:3526:3526,capacity_nonclose,3526,1,4/77,4/77,1,5108626,miss,0,-91/209,17,False
11,B7_birth_parent_siblings:capacity_nonclose_control:3526:3526,capacity_nonclose,3526,1,4/77,4/77,2,4598116,miss,0,-102/209,19,False
11,B7_birth_parent_siblings:capacity_nonclose_control:3526:3526,capacity_nonclose,3526,1,4/77,4/77,3,4087606,miss,0,-61/133,18,False
11,B7_birth_parent_siblings:capacity_nonclose_control:3526:3526,capacity_nonclose,3526,1,4/77,4/77,4,3577096,miss,0,-54/133,16,False
11,B7_birth_parent_siblings:capacity_nonclose_control:3526:3526,capacity_nonclose,3526,1,4/77,4/77,5,3066586,miss,0,-47/133,14,False
11,B7_birth_parent_siblings:capacity_nonclose_control:3526:3526,capacity_nonclose,3526,1,4/77,4/77,6,2556076,miss,0,-40/133,12,False
11,B7_birth_parent_siblings:capacity_nonclose_control:3526:3526,capacity_nonclose,3526,1,4/77,4/77,7,2045566,miss,0,-33/133,10,False
11,B7_birth_parent_siblings:capacity_nonclose_control:3526:3526,capacity_nonclose,3526,1,4/77,4/77,8,1535056,miss,0,-26/133,8,False
11,B7_birth_parent_siblings:capacity_nonclose_control:3526:3526,capacity_nonclose,3526,1,4/77,4/77,9,1024546,miss,0,-1/7,6,False
11,B7_birth_parent_siblings:capacity_nonclose_control:3526:3526,capacity_nonclose,3526,1,4/77,4/77,10,514036,miss,0,-12/133,4,False
11,B7_birth_parent_siblings:capacity_nonclose_control:3526:3526,capacity_nonclose,3526,1,4/77,4/77,11,3526,trim,0,-5/133,2,False
11,B7_birth_parent_siblings:capacity_nonclose_control:3526:3526,capacity_nonclose,3526,1,4/77,4/77,12,9192706,trim,0,-3/209,1,False
11,B7_birth_parent_siblings:capacity_nonclose_control:3526:3526,capacity_nonclose,3526,1,4/77,4/77,13,8682196,miss,0,-14/209,3,False
11,B7_birth_parent_siblings:capacity_nonclose_control:3526:3526,capacity_nonclose,3526,1,4/77,4/77,14,8171686,miss,0,-25/209,5,False
11,B7_birth_parent_siblings:capacity_nonclose_control:3526:3526,capacity_nonclose,3526,1,4/77,4/77,15,7661176,miss,0,-36/209,7,False
11,B7_birth_parent_siblings:capacity_nonclose_control:3526:3526,capacity_nonclose,3526,1,4/77,4/77,16,7150666,miss,0,-47/209,9,False
11,B7_birth_parent_siblings:capacity_nonclose_control:3526:3526,capacity_nonclose,3526,1,4/77,4/77,17,6640156,miss,0,-58/209,11,False
11,B7_birth_parent_siblings:capacity_nonclose_control:3526:3526,capacity_nonclose,3526,1,4/77,4/77,18,6129646,miss,0,-69/209,13,False
12,B7_birth_parent_siblings:capacity_nonclose_control:4328:4328,capacity_nonclose,4328,1,4/77,4/77,0,7661978,miss,0,-80/209,15,False
12,B7_birth_parent_siblings:capacity_nonclose_control:4328:4328,capacity_nonclose,4328,1,4/77,4/77,1,7151468,miss,0,-69/209,13,False
12,B7_birth_parent_siblings:capacity_nonclose_control:4328:4328,capacity_nonclose,4328,1,4/77,4/77,2,6640958,miss,0,-58/209,11,False
12,B7_birth_parent_siblings:capacity_nonclose_control:4328:4328,capacity_nonclose,4328,1,4/77,4/77,3,6130448,miss,0,-47/209,9,False
12,B7_birth_parent_siblings:capacity_nonclose_control:4328:4328,capacity_nonclose,4328,1,4/77,4/77,4,5619938,miss,0,-36/209,7,False
12,B7_birth_parent_siblings:capacity_nonclose_control:4328:4328,capacity_nonclose,4328,1,4/77,4/77,5,5109428,miss,0,-25/209,5,False
12,B7_birth_parent_siblings:capacity_nonclose_control:4328:4328,capacity_nonclose,4328,1,4/77,4/77,6,4598918,miss,0,-14/209,3,False
12,B7_birth_parent_siblings:capacity_nonclose_control:4328:4328,capacity_nonclose,4328,1,4/77,4/77,7,4088408,trim,0,-3/209,1,False
12,B7_birth_parent_siblings:capacity_nonclose_control:4328:4328,capacity_nonclose,4328,1,4/77,4/77,8,3577898,trim,0,-5/133,2,False
12,B7_birth_parent_siblings:capacity_nonclose_control:4328:4328,capacity_nonclose,4328,1,4/77,4/77,9,3067388,miss,0,-12/133,4,False
12,B7_birth_parent_siblings:capacity_nonclose_control:4328:4328,capacity_nonclose,4328,1,4/77,4/77,10,2556878,miss,0,-1/7,6,False
12,B7_birth_parent_siblings:capacity_nonclose_control:4328:4328,capacity_nonclose,4328,1,4/77,4/77,11,2046368,miss,0,-26/133,8,False
12,B7_birth_parent_siblings:capacity_nonclose_control:4328:4328,capacity_nonclose,4328,1,4/77,4/77,12,1535858,miss,0,-33/133,10,False
12,B7_birth_parent_siblings:capacity_nonclose_control:4328:4328,capacity_nonclose,4328,1,4/77,4/77,13,1025348,miss,0,-40/133,12,False
12,B7_birth_parent_siblings:capacity_nonclose_control:4328:4328,capacity_nonclose,4328,1,4/77,4/77,14,514838,miss,0,-47/133,14,False
12,B7_birth_parent_siblings:capacity_nonclose_control:4328:4328,capacity_nonclose,4328,1,4/77,4/77,15,4328,miss,0,-54/133,16,False
12,B7_birth_parent_siblings:capacity_nonclose_control:4328:4328,capacity_nonclose,4328,1,4/77,4/77,16,9193508,miss,0,-61/133,18,False
12,B7_birth_parent_siblings:capacity_nonclose_control:4328:4328,capacity_nonclose,4328,1,4/77,4/77,17,8682998,miss,0,-102/209,19,False
12,B7_birth_parent_siblings:capacity_nonclose_control:4328:4328,capacity_nonclose,4328,1,4/77,4/77,18,8172488,miss,0,-91/209,17,False
13,B7_birth_parent_siblings:capacity_nonclose_control:4450:4450,capacity_nonclose,4450,1,4/77,4/77,0,2046490,miss,0,-80/209,15,False
13,B7_birth_parent_siblings:capacity_nonclose_control:4450:4450,capacity_nonclose,4450,1,4/77,4/77,1,1535980,miss,0,-91/209,17,False
13,B7_birth_parent_siblings:capacity_nonclose_control:4450:4450,capacity_nonclose,4450,1,4/77,4/77,2,1025470,miss,0,-102/209,19,False
13,B7_birth_parent_siblings:capacity_nonclose_control:4450:4450,capacity_nonclose,4450,1,4/77,4/77,3,514960,miss,0,-61/133,18,False
13,B7_birth_parent_siblings:capacity_nonclose_control:4450:4450,capacity_nonclose,4450,1,4/77,4/77,4,4450,miss,0,-54/133,16,False
13,B7_birth_parent_siblings:capacity_nonclose_control:4450:4450,capacity_nonclose,4450,1,4/77,4/77,5,9193630,miss,0,-47/133,14,False
13,B7_birth_parent_siblings:capacity_nonclose_control:4450:4450,capacity_nonclose,4450,1,4/77,4/77,6,8683120,miss,0,-40/133,12,False
13,B7_birth_parent_siblings:capacity_nonclose_control:4450:4450,capacity_nonclose,4450,1,4/77,4/77,7,8172610,miss,0,-33/133,10,False
13,B7_birth_parent_siblings:capacity_nonclose_control:4450:4450,capacity_nonclose,4450,1,4/77,4/77,8,7662100,miss,0,-26/133,8,False
13,B7_birth_parent_siblings:capacity_nonclose_control:4450:4450,capacity_nonclose,4450,1,4/77,4/77,9,7151590,miss,0,-1/7,6,False
13,B7_birth_parent_siblings:capacity_nonclose_control:4450:4450,capacity_nonclose,4450,1,4/77,4/77,10,6641080,miss,0,-12/133,4,False
13,B7_birth_parent_siblings:capacity_nonclose_control:4450:4450,capacity_nonclose,4450,1,4/77,4/77,11,6130570,trim,0,-5/133,2,False
13,B7_birth_parent_siblings:capacity_nonclose_control:4450:4450,capacity_nonclose,4450,1,4/77,4/77,12,5620060,trim,0,-3/209,1,False
13,B7_birth_parent_siblings:capacity_nonclose_control:4450:4450,capacity_nonclose,4450,1,4/77,4/77,13,5109550,miss,0,-14/209,3,False
13,B7_birth_parent_siblings:capacity_nonclose_control:4450:4450,capacity_nonclose,4450,1,4/77,4/77,14,4599040,miss,0,-25/209,5,False
13,B7_birth_parent_siblings:capacity_nonclose_control:4450:4450,capacity_nonclose,4450,1,4/77,4/77,15,4088530,miss,0,-36/209,7,False
13,B7_birth_parent_siblings:capacity_nonclose_control:4450:4450,capacity_nonclose,4450,1,4/77,4/77,16,3578020,miss,0,-47/209,9,False
13,B7_birth_parent_siblings:capacity_nonclose_control:4450:4450,capacity_nonclose,4450,1,4/77,4/77,17,3067510,miss,0,-58/209,11,False
13,B7_birth_parent_siblings:capacity_nonclose_control:4450:4450,capacity_nonclose,4450,1,4/77,4/77,18,2557000,miss,0,-69/209,13,False
14,B7_birth_parent_siblings:capacity_nonclose_control:4790:4790,capacity_nonclose,4790,1,4/77,4/77,0,1025810,miss,0,-80/209,15,False
14,B7_birth_parent_siblings:capacity_nonclose_control:4790:4790,capacity_nonclose,4790,1,4/77,4/77,1,515300,miss,0,-69/209,13,False
14,B7_birth_parent_siblings:capacity_nonclose_control:4790:4790,capacity_nonclose,4790,1,4/77,4/77,2,4790,miss,0,-58/209,11,False
14,B7_birth_parent_siblings:capacity_nonclose_control:4790:4790,capacity_nonclose,4790,1,4/77,4/77,3,9193970,miss,0,-47/209,9,False
14,B7_birth_parent_siblings:capacity_nonclose_control:4790:4790,capacity_nonclose,4790,1,4/77,4/77,4,8683460,miss,0,-36/209,7,False
14,B7_birth_parent_siblings:capacity_nonclose_control:4790:4790,capacity_nonclose,4790,1,4/77,4/77,5,8172950,miss,0,-25/209,5,False
14,B7_birth_parent_siblings:capacity_nonclose_control:4790:4790,capacity_nonclose,4790,1,4/77,4/77,6,7662440,miss,0,-14/209,3,False
14,B7_birth_parent_siblings:capacity_nonclose_control:4790:4790,capacity_nonclose,4790,1,4/77,4/77,7,7151930,trim,0,-3/209,1,False
14,B7_birth_parent_siblings:capacity_nonclose_control:4790:4790,capacity_nonclose,4790,1,4/77,4/77,8,6641420,trim,0,-5/133,2,False
14,B7_birth_parent_siblings:capacity_nonclose_control:4790:4790,capacity_nonclose,4790,1,4/77,4/77,9,6130910,miss,0,-12/133,4,False
14,B7_birth_parent_siblings:capacity_nonclose_control:4790:4790,capacity_nonclose,4790,1,4/77,4/77,10,5620400,miss,0,-1/7,6,False
14,B7_birth_parent_siblings:capacity_nonclose_control:4790:4790,capacity_nonclose,4790,1,4/77,4/77,11,5109890,miss,0,-26/133,8,False
14,B7_birth_parent_siblings:capacity_nonclose_control:4790:4790,capacity_nonclose,4790,1,4/77,4/77,12,4599380,miss,0,-33/133,10,False
14,B7_birth_parent_siblings:capacity_nonclose_control:4790:4790,capacity_nonclose,4790,1,4/77,4/77,13,4088870,miss,0,-40/133,12,False
14,B7_birth_parent_siblings:capacity_nonclose_control:4790:4790,capacity_nonclose,4790,1,4/77,4/77,14,3578360,miss,0,-47/133,14,False
14,B7_birth_parent_siblings:capacity_nonclose_control:4790:4790,capacity_nonclose,4790,1,4/77,4/77,15,3067850,miss,0,-54/133,16,False
14,B7_birth_parent_siblings:capacity_nonclose_control:4790:4790,capacity_nonclose,4790,1,4/77,4/77,16,2557340,miss,0,-61/133,18,False
14,B7_birth_parent_siblings:capacity_nonclose_control:4790:4790,capacity_nonclose,4790,1,4/77,4/77,17,2046830,miss,0,-102/209,19,False
14,B7_birth_parent_siblings:capacity_nonclose_control:4790:4790,capacity_nonclose,4790,1,4/77,4/77,18,1536320,miss,0,-91/209,17,False
15,B7_birth_parent_siblings:capacity_nonclose_control:4912:4912,capacity_nonclose,4912,1,4/77,4/77,0,5110012,miss,0,-80/209,15,False
15,B7_birth_parent_siblings:capacity_nonclose_control:4912:4912,capacity_nonclose,4912,1,4/77,4/77,1,4599502,miss,0,-91/209,17,False
15,B7_birth_parent_siblings:capacity_nonclose_control:4912:4912,capacity_nonclose,4912,1,4/77,4/77,2,4088992,miss,0,-102/209,19,False
15,B7_birth_parent_siblings:capacity_nonclose_control:4912:4912,capacity_nonclose,4912,1,4/77,4/77,3,3578482,miss,0,-61/133,18,False
15,B7_birth_parent_siblings:capacity_nonclose_control:4912:4912,capacity_nonclose,4912,1,4/77,4/77,4,3067972,miss,0,-54/133,16,False
15,B7_birth_parent_siblings:capacity_nonclose_control:4912:4912,capacity_nonclose,4912,1,4/77,4/77,5,2557462,miss,0,-47/133,14,False
15,B7_birth_parent_siblings:capacity_nonclose_control:4912:4912,capacity_nonclose,4912,1,4/77,4/77,6,2046952,miss,0,-40/133,12,False
15,B7_birth_parent_siblings:capacity_nonclose_control:4912:4912,capacity_nonclose,4912,1,4/77,4/77,7,1536442,miss,0,-33/133,10,False
15,B7_birth_parent_siblings:capacity_nonclose_control:4912:4912,capacity_nonclose,4912,1,4/77,4/77,8,1025932,miss,0,-26/133,8,False
15,B7_birth_parent_siblings:capacity_nonclose_control:4912:4912,capacity_nonclose,4912,1,4/77,4/77,9,515422,miss,0,-1/7,6,False
15,B7_birth_parent_siblings:capacity_nonclose_control:4912:4912,capacity_nonclose,4912,1,4/77,4/77,10,4912,miss,0,-12/133,4,False
15,B7_birth_parent_siblings:capacity_nonclose_control:4912:4912,capacity_nonclose,4912,1,4/77,4/77,11,9194092,trim,0,-5/133,2,False
15,B7_birth_parent_siblings:capacity_nonclose_control:4912:4912,capacity_nonclose,4912,1,4/77,4/77,12,8683582,trim,0,-3/209,1,False
15,B7_birth_parent_siblings:capacity_nonclose_control:4912:4912,capacity_nonclose,4912,1,4/77,4/77,13,8173072,miss,0,-14/209,3,False
15,B7_birth_parent_siblings:capacity_nonclose_control:4912:4912,capacity_nonclose,4912,1,4/77,4/77,14,7662562,miss,0,-25/209,5,False
15,B7_birth_parent_siblings:capacity_nonclose_control:4912:4912,capacity_nonclose,4912,1,4/77,4/77,15,7152052,miss,0,-36/209,7,False
15,B7_birth_parent_siblings:capacity_nonclose_control:4912:4912,capacity_nonclose,4912,1,4/77,4/77,16,6641542,miss,0,-47/209,9,False
15,B7_birth_parent_siblings:capacity_nonclose_control:4912:4912,capacity_nonclose,4912,1,4/77,4/77,17,6131032,miss,0,-58/209,11,False
15,B7_birth_parent_siblings:capacity_nonclose_control:4912:4912,capacity_nonclose,4912,1,4/77,4/77,18,5620522,miss,0,-69/209,13,False
16,B7_birth_parent_siblings:capacity_nonclose_control:5374:5374,capacity_nonclose,5374,1,4/77,4/77,0,8173534,miss,0,-80/209,15,False
16,B7_birth_parent_siblings:capacity_nonclose_control:5374:5374,capacity_nonclose,5374,1,4/77,4/77,1,7663024,miss,0,-91/209,17,False
16,B7_birth_parent_siblings:capacity_nonclose_control:5374:5374,capacity_nonclose,5374,1,4/77,4/77,2,7152514,miss,0,-102/209,19,False
16,B7_birth_parent_siblings:capacity_nonclose_control:5374:5374,capacity_nonclose,5374,1,4/77,4/77,3,6642004,miss,0,-61/133,18,False
16,B7_birth_parent_siblings:capacity_nonclose_control:5374:5374,capacity_nonclose,5374,1,4/77,4/77,4,6131494,miss,0,-54/133,16,False
16,B7_birth_parent_siblings:capacity_nonclose_control:5374:5374,capacity_nonclose,5374,1,4/77,4/77,5,5620984,miss,0,-47/133,14,False
16,B7_birth_parent_siblings:capacity_nonclose_control:5374:5374,capacity_nonclose,5374,1,4/77,4/77,6,5110474,miss,0,-40/133,12,False
16,B7_birth_parent_siblings:capacity_nonclose_control:5374:5374,capacity_nonclose,5374,1,4/77,4/77,7,4599964,miss,0,-33/133,10,False
16,B7_birth_parent_siblings:capacity_nonclose_control:5374:5374,capacity_nonclose,5374,1,4/77,4/77,8,4089454,miss,0,-26/133,8,False
16,B7_birth_parent_siblings:capacity_nonclose_control:5374:5374,capacity_nonclose,5374,1,4/77,4/77,9,3578944,miss,0,-1/7,6,False
16,B7_birth_parent_siblings:capacity_nonclose_control:5374:5374,capacity_nonclose,5374,1,4/77,4/77,10,3068434,miss,0,-12/133,4,False
16,B7_birth_parent_siblings:capacity_nonclose_control:5374:5374,capacity_nonclose,5374,1,4/77,4/77,11,2557924,trim,0,-5/133,2,False
16,B7_birth_parent_siblings:capacity_nonclose_control:5374:5374,capacity_nonclose,5374,1,4/77,4/77,12,2047414,trim,0,-3/209,1,False
16,B7_birth_parent_siblings:capacity_nonclose_control:5374:5374,capacity_nonclose,5374,1,4/77,4/77,13,1536904,miss,0,-14/209,3,False
16,B7_birth_parent_siblings:capacity_nonclose_control:5374:5374,capacity_nonclose,5374,1,4/77,4/77,14,1026394,miss,0,-25/209,5,False
16,B7_birth_parent_siblings:capacity_nonclose_control:5374:5374,capacity_nonclose,5374,1,4/77,4/77,15,515884,miss,0,-36/209,7,False
16,B7_birth_parent_siblings:capacity_nonclose_control:5374:5374,capacity_nonclose,5374,1,4/77,4/77,16,5374,miss,0,-47/209,9,False
16,B7_birth_parent_siblings:capacity_nonclose_control:5374:5374,capacity_nonclose,5374,1,4/77,4/77,17,9194554,miss,0,-58/209,11,False
16,B7_birth_parent_siblings:capacity_nonclose_control:5374:5374,capacity_nonclose,5374,1,4/77,4/77,18,8684044,miss,0,-69/209,13,False
17,B7_birth_parent_siblings:capacity_nonclose_control:5714:5714,capacity_nonclose,5714,1,4/77,4/77,0,7152854,miss,0,-80/209,15,False
17,B7_birth_parent_siblings:capacity_nonclose_control:5714:5714,capacity_nonclose,5714,1,4/77,4/77,1,6642344,miss,0,-69/209,13,False
17,B7_birth_parent_siblings:capacity_nonclose_control:5714:5714,capacity_nonclose,5714,1,4/77,4/77,2,6131834,miss,0,-58/209,11,False
17,B7_birth_parent_siblings:capacity_nonclose_control:5714:5714,capacity_nonclose,5714,1,4/77,4/77,3,5621324,miss,0,-47/209,9,False
17,B7_birth_parent_siblings:capacity_nonclose_control:5714:5714,capacity_nonclose,5714,1,4/77,4/77,4,5110814,miss,0,-36/209,7,False
17,B7_birth_parent_siblings:capacity_nonclose_control:5714:5714,capacity_nonclose,5714,1,4/77,4/77,5,4600304,miss,0,-25/209,5,False
17,B7_birth_parent_siblings:capacity_nonclose_control:5714:5714,capacity_nonclose,5714,1,4/77,4/77,6,4089794,miss,0,-14/209,3,False
17,B7_birth_parent_siblings:capacity_nonclose_control:5714:5714,capacity_nonclose,5714,1,4/77,4/77,7,3579284,trim,0,-3/209,1,False
17,B7_birth_parent_siblings:capacity_nonclose_control:5714:5714,capacity_nonclose,5714,1,4/77,4/77,8,3068774,trim,0,-5/133,2,False
17,B7_birth_parent_siblings:capacity_nonclose_control:5714:5714,capacity_nonclose,5714,1,4/77,4/77,9,2558264,miss,0,-12/133,4,False
17,B7_birth_parent_siblings:capacity_nonclose_control:5714:5714,capacity_nonclose,5714,1,4/77,4/77,10,2047754,miss,0,-1/7,6,False
17,B7_birth_parent_siblings:capacity_nonclose_control:5714:5714,capacity_nonclose,5714,1,4/77,4/77,11,1537244,miss,0,-26/133,8,False
17,B7_birth_parent_siblings:capacity_nonclose_control:5714:5714,capacity_nonclose,5714,1,4/77,4/77,12,1026734,miss,0,-33/133,10,False
17,B7_birth_parent_siblings:capacity_nonclose_control:5714:5714,capacity_nonclose,5714,1,4/77,4/77,13,516224,miss,0,-40/133,12,False
17,B7_birth_parent_siblings:capacity_nonclose_control:5714:5714,capacity_nonclose,5714,1,4/77,4/77,14,5714,miss,0,-47/133,14,False
17,B7_birth_parent_siblings:capacity_nonclose_control:5714:5714,capacity_nonclose,5714,1,4/77,4/77,15,9194894,miss,0,-54/133,16,False
17,B7_birth_parent_siblings:capacity_nonclose_control:5714:5714,capacity_nonclose,5714,1,4/77,4/77,16,8684384,miss,0,-61/133,18,False
17,B7_birth_parent_siblings:capacity_nonclose_control:5714:5714,capacity_nonclose,5714,1,4/77,4/77,17,8173874,miss,0,-102/209,19,False
17,B7_birth_parent_siblings:capacity_nonclose_control:5714:5714,capacity_nonclose,5714,1,4/77,4/77,18,7663364,miss,0,-91/209,17,False
18,B7_birth_parent_siblings:capacity_nonclose_control:5836:5836,capacity_nonclose,5836,1,4/77,4/77,0,1537366,miss,0,-80/209,15,False
18,B7_birth_parent_siblings:capacity_nonclose_control:5836:5836,capacity_nonclose,5836,1,4/77,4/77,1,1026856,miss,0,-91/209,17,False
18,B7_birth_parent_siblings:capacity_nonclose_control:5836:5836,capacity_nonclose,5836,1,4/77,4/77,2,516346,miss,0,-102/209,19,False
18,B7_birth_parent_siblings:capacity_nonclose_control:5836:5836,capacity_nonclose,5836,1,4/77,4/77,3,5836,miss,0,-61/133,18,False
18,B7_birth_parent_siblings:capacity_nonclose_control:5836:5836,capacity_nonclose,5836,1,4/77,4/77,4,9195016,miss,0,-54/133,16,False
18,B7_birth_parent_siblings:capacity_nonclose_control:5836:5836,capacity_nonclose,5836,1,4/77,4/77,5,8684506,miss,0,-47/133,14,False
18,B7_birth_parent_siblings:capacity_nonclose_control:5836:5836,capacity_nonclose,5836,1,4/77,4/77,6,8173996,miss,0,-40/133,12,False
18,B7_birth_parent_siblings:capacity_nonclose_control:5836:5836,capacity_nonclose,5836,1,4/77,4/77,7,7663486,miss,0,-33/133,10,False
18,B7_birth_parent_siblings:capacity_nonclose_control:5836:5836,capacity_nonclose,5836,1,4/77,4/77,8,7152976,miss,0,-26/133,8,False
18,B7_birth_parent_siblings:capacity_nonclose_control:5836:5836,capacity_nonclose,5836,1,4/77,4/77,9,6642466,miss,0,-1/7,6,False
18,B7_birth_parent_siblings:capacity_nonclose_control:5836:5836,capacity_nonclose,5836,1,4/77,4/77,10,6131956,miss,0,-12/133,4,False
18,B7_birth_parent_siblings:capacity_nonclose_control:5836:5836,capacity_nonclose,5836,1,4/77,4/77,11,5621446,trim,0,-5/133,2,False
18,B7_birth_parent_siblings:capacity_nonclose_control:5836:5836,capacity_nonclose,5836,1,4/77,4/77,12,5110936,trim,0,-3/209,1,False
18,B7_birth_parent_siblings:capacity_nonclose_control:5836:5836,capacity_nonclose,5836,1,4/77,4/77,13,4600426,miss,0,-14/209,3,False
18,B7_birth_parent_siblings:capacity_nonclose_control:5836:5836,capacity_nonclose,5836,1,4/77,4/77,14,4089916,miss,0,-25/209,5,False
18,B7_birth_parent_siblings:capacity_nonclose_control:5836:5836,capacity_nonclose,5836,1,4/77,4/77,15,3579406,miss,0,-36/209,7,False
18,B7_birth_parent_siblings:capacity_nonclose_control:5836:5836,capacity_nonclose,5836,1,4/77,4/77,16,3068896,miss,0,-47/209,9,False
18,B7_birth_parent_siblings:capacity_nonclose_control:5836:5836,capacity_nonclose,5836,1,4/77,4/77,17,2558386,miss,0,-58/209,11,False
