seed_n,cohort_role,n,bin_index,max_branch,max_possible_branch,prefix_exhausts_all_branches,seed_analysis_eligible,full_uncovered_measure,exact_complete,residual_uncovered_measure,residual_gap_count,residual_gap_max,residual_gap_p50,residual_gap_p90,residual_gap_p99,residual_gap_entropy,residual_top_gap_share,residual_gap_near_zero_count
421678,local_mod6_control,421672,10,1000,210836,False,True,0.04523629717505928,False,0.4719724808613042,17315,0.0004305164843149134,1.9117759651826605e-05,6.151922824082501e-05,0.00012498466767751903,0.9588421204147421,0.0009121643777392749,469
421678,band_mod6_control,421696,10,1000,210848,False,True,0.039998244732535215,False,0.46982579338735764,17239,0.00029237900829925945,1.931312448849587e-05,6.083959111768955e-05,0.0001252581187396462,0.9587422592115145,0.0006223136584121117,496
421678,band_ordinary_control,421697,10,1000,210848,False,True,0.06643941148566107,False,0.4701612341188575,17342,0.00028427689698218295,1.90709416757473e-05,6.115481032564762e-05,0.0001260696711411491,0.9583720758138956,0.0006046370401314654,493
421682,complete,421682,10,1000,210841,False,True,0.0,True,0.46964067555537486,17202,0.0002713975045569583,1.9204450345866597e-05,6.183262253181554e-05,0.0001245643729012036,0.9588281315606587,0.000577883302454619,471
421682,local_mod6_control,421676,10,1000,210838,False,True,0.021263531327466334,False,0.46363351591918905,17162,0.000364118458200835,1.901273834707673e-05,6.098054686609622e-05,0.00012329271962041588,0.9586157628311945,0.0007853583610730604,497
421682,band_mod6_control,421694,10,1000,210847,False,True,0.06646476736050483,False,0.47161640479294575,17432,0.0002776634756185281,1.9037886814926575e-05,6.084109970949658e-05,0.00012495256898914509,0.9588681577683054,0.0005887485524182116,493
421682,band_ordinary_control,421696,10,1000,210848,False,True,0.039998244732535215,False,0.46982579338735764,17239,0.00029237900829925945,1.931312448849587e-05,6.083959111768955e-05,0.0001252581187396462,0.9587422592115145,0.0006223136584121117,496
749878,complete,749878,11,1000,374939,False,True,0.0,True,0.4926076581474367,30470,0.00019575921889747327,1.1496441405467461e-05,3.631917246937899e-05,7.461092617166987e-05,0.9611018700661128,0.00039739377912570504,1401
749878,local_mod6_control,749872,11,1000,374936,False,True,0.016475382389012028,False,0.4934420578261888,30509,0.00023399794219658432,1.1427327944457666e-05,3.611576414586093e-05,7.505267933632931e-05,0.9609753794677878,0.00047421564190827106,1388
749878,band_mod6_control,749896,11,1000,374948,False,True,0.06263132229687407,False,0.4904046134195202,30383,0.0001915402325289861,1.139668959168616e-05,3.665260379881463e-05,7.305439227001109e-05,0.9612488681843744,0.00039057591892010125,1350
749878,band_ordinary_control,749894,11,1000,374947,False,True,0.048954815059446544,False,0.4928352634367311,30624,0.0001887243575564579,1.1390214169487711e-05,3.614920764127838e-05,7.449677079440775e-05,0.9612292640659285,0.00038293598603397386,1337
749901,complete,749901,11,1000,374950,False,True,0.0,True,0.4908526361405394,30334,0.00019397678927601802,1.1468533547165372e-05,3.630572376001062e-05,7.439838199541082e-05,0.9609290082779655,0.0003951833503456609,1423
749901,local_mod6_control,749895,11,1000,374947,False,True,0.006733296630037522,False,0.49011106548498434,30572,0.00019150010133162088,1.1236343015585959e-05,3.623881536629625e-05,7.411983060290339e-05,0.9608426576699683,0.00039072796926574986,1432
749901,band_mod6_control,749889,11,1000,374944,False,True,0.01551729337811869,False,0.4886379736569919,30512,0.00016403420077881758,1.1287276423938009e-05,3.591978865841172e-05,7.330207070044281e-05,0.9609960558515322,0.0003356967931722071,1412
749901,band_ordinary_control,749894,11,1000,374947,False,True,0.048954815059446544,False,0.4928352634367311,30624,0.0001887243575564579,1.1390214169487711e-05,3.614920764127838e-05,7.449677079440775e-05,0.9612292640659285,0.00038293598603397386,1337
749908,complete,749908,11,1000,374954,False,True,0.0,True,0.4937132841245514,30471,0.00023925632459709245,1.1580937338738495e-05,3.6365871480814604e-05,7.439913005946597e-05,0.9614852517250367,0.000484605807237575,1340
749908,local_mod6_control,749902,11,1000,374951,False,True,0.029302954651830304,False,0.4915063302281776,30617,0.00018997652609120674,1.1369943107228386e-05,3.61427753794441e-05,7.248065026932426e-05,0.96112361645255,0.0003865189813588195,1364
749908,band_mod6_control,749896,11,1000,374948,False,True,0.06263132229687407,False,0.4904046134195202,30383,0.0001915402325289861,1.139668959168616e-05,3.665260379881463e-05,7.305439227001109e-05,0.9612488681843744,0.00039057591892010125,1350
749908,band_ordinary_control,749894,11,1000,374947,False,True,0.048954815059446544,False,0.4928352634367311,30624,0.0001887243575564579,1.1390214169487711e-05,3.614920764127838e-05,7.449677079440775e-05,0.9612292640659285,0.00038293598603397386,1337
