h,observed_pair_count,independent_expected_pair_count,independent_observed_to_expected,mod30_expected_pair_count,mod30_observed_to_expected,mod210_expected_pair_count,mod210_observed_to_expected
98,22,555.5381484636824,0.039601240816386926,72.6137879798491,0.30297276332843526,38.11620017497253,0.5771824027318813
99,7,555.5375928705303,0.012600407406868993,15.34121656024661,0.4562871511858428,9.08555326793554,0.770453905620056
100,32,555.5370372773781,0.05760192003908191,75.23256118450988,0.42534774167157674,41.6730799760398,0.7678818080736677
101,1920,555.5364816842259,3.456118658812677,1195.0631360565833,1.6066096778246641,2088.8529128018886,0.9191647665725792
102,246,555.5359260910737,0.442815646021192,301.75468757404775,0.8152317433002061,330.30987111674705,0.7447552177847329
103,337,555.5353704979215,0.6066220404615279,117.0666990498261,2.8787007982224355,154.31932401460537,2.1837835420281198
104,71,555.5348149047693,0.12780477135743679,74.41265166861147,0.9541388246207199,39.888382116860974,1.7799669034455028
105,0,555.5342593116172,0.0,2.001029513882971,0.0,0.16588098309426252,0.0
106,73,555.533703718465,0.1314051685998068,74.41169838034577,0.9810285424056571,39.88774194276819,1.830136188324273
107,120,555.5331481253128,0.21600871236027727,117.0664536635184,1.0250588127057596,154.33056359661748,0.7775517512762461
108,315,555.5325925321606,0.56702343703041,301.7537537153707,1.0438975360589013,330.28841472311143,0.9537119255729025
109,1927,555.5320369390084,3.468746844228471,1195.0631001539655,1.612467157384188,2089.041605978887,0.9224325616516587
110,26,555.5314813458563,0.04680202809930987,75.23241364905917,0.34559571784156295,41.672739361264526,0.6239090685784725
111,1,555.530925752704,0.0018000798040992457,15.34100229836139,0.06518478913902596,9.085309448788406,0.11006779743020834
112,39,555.5303701595518,0.07020318257091679,72.61178665183095,0.5371028836819923,38.11616458769604,1.0231879419627983
113,1929,555.5298145663996,3.472360887607116,1217.2620119717076,1.5847040169071136,2102.6313745523807,0.9174218664033089
114,114,555.5292589732475,0.20520971336541227,297.1583354437996,0.3836338624987364,166.81201724570022,0.6834040009964479
115,180,555.5287033800953,0.32401566094568324,106.78479346967747,1.6856332643571827,184.10401556770788,0.9777081691833139
116,1494,555.5281477869431,2.689332675493845,2196.866146767521,0.6800596395908228,1688.9241757725156,0.8845867810001848
