seed_n,cohort_role,n,control_delta,checked_max_k,checked_max_prime,residue_modulus,residue,mod210,mod2310,nearest_covered_residue,nearest_covered_source_k,nearest_covered_source_prime,circular_residue_distance,normalized_residue_distance
632306,local_any_control,632305,-1,8,19,9699690,632305,205,1675,632308,4,7,3,3.092882349848294e-07
632558,complete_uncertified,632558,0,8,19,9699690,632558,38,1928,632522,4,7,36,3.711458819817953e-06
632558,local_mod210_control,632348,-210,8,19,9699690,632348,38,1718,632312,4,7,36,3.711458819817953e-06
632558,local_any_control,632557,-1,8,19,9699690,632557,37,1927,632522,4,7,35,3.6083627414896764e-06
632672,complete_uncertified,632672,0,8,19,9699690,632672,152,2042,632728,4,7,56,5.773380386383483e-06
632672,local_mod210_control,632462,-210,8,19,9699690,632462,152,1832,632492,5,11,30,3.092882349848294e-06
632672,local_any_control,632671,-1,8,19,9699690,632671,151,2041,632728,4,7,57,5.876476464711759e-06
632860,complete_uncertified,632860,0,8,19,9699690,632860,130,2230,632829,7,17,31,3.1959784281765704e-06
632860,local_mod210_control,632650,-210,8,19,9699690,632650,130,2020,632728,4,7,78,8.041494109605565e-06
632860,local_any_control,632859,-1,8,19,9699690,632859,129,2229,632829,7,17,30,3.092882349848294e-06
633104,complete_uncertified,633104,0,8,19,9699690,633104,164,164,633129,6,13,25,2.5774019582069117e-06
633104,local_mod210_control,632894,-210,8,19,9699690,632894,164,2264,632938,4,7,44,4.536227446444165e-06
633104,local_any_control,633103,-1,8,19,9699690,633103,163,163,633129,6,13,26,2.680498036535188e-06
633231,complete_uncertified,633231,0,8,19,9699690,633231,81,291,633272,7,17,41,4.226939211459335e-06
633231,local_mod210_control,633021,-210,8,19,9699690,633021,81,81,633058,5,11,37,3.8145548981462296e-06
633231,local_any_control,633230,-1,8,19,9699690,633230,80,290,633272,7,17,42,4.3300352897876115e-06
633411,complete_uncertified,633411,0,8,19,9699690,633411,51,471,633388,5,11,23,2.371209801550359e-06
633411,local_mod210_control,633201,-210,8,19,9699690,633201,51,261,633152,4,7,49,5.051707838085547e-06
633411,local_any_control,633410,-1,8,19,9699690,633410,50,470,633388,5,11,22,2.2681137232220826e-06
633574,complete_uncertified,633574,0,8,19,9699690,633574,4,634,633572,4,7,2,2.0619215665655295e-07
633574,local_mod210_control,633364,-210,8,19,9699690,633364,4,424,633362,4,7,2,2.0619215665655295e-07
633574,local_any_control,633573,-1,8,19,9699690,633573,3,633,633572,4,7,1,1.0309607832827648e-07
633626,complete_uncertified,633626,0,8,19,9699690,633626,56,686,633572,4,7,54,5.56718822972693e-06
633626,local_mod210_control,633416,-210,8,19,9699690,633416,56,476,633388,5,11,28,2.8866901931917413e-06
633626,local_any_control,633625,-1,8,19,9699690,633625,55,685,633572,4,7,53,5.464092151398653e-06
634078,complete_uncertified,634078,0,8,19,9699690,634078,88,1138,634048,5,11,30,3.092882349848294e-06
634078,local_mod210_control,633868,-210,8,19,9699690,633868,88,928,633812,5,11,56,5.773380386383483e-06
634078,local_any_control,634077,-1,8,19,9699690,634077,87,1137,634048,5,11,29,2.9897862715200177e-06
634196,complete_uncertified,634196,0,8,19,9699690,634196,206,1256,634198,4,7,2,2.0619215665655295e-07
634196,local_mod210_control,633986,-210,8,19,9699690,633986,206,1046,633988,4,7,2,2.0619215665655295e-07
634196,local_any_control,634195,-1,8,19,9699690,634195,205,1255,634198,4,7,3,3.092882349848294e-07
634348,complete_uncertified,634348,0,8,19,9699690,634348,148,1408,634378,5,11,30,3.092882349848294e-06
634348,local_mod210_control,634138,-210,8,19,9699690,634138,148,1198,634142,5,11,4,4.123843133131059e-07
634348,local_any_control,634347,-1,8,19,9699690,634347,147,1407,634378,5,11,31,3.1959784281765704e-06
634359,complete_uncertified,634359,0,8,19,9699690,634359,159,1419,634378,5,11,19,1.958825488237253e-06
634359,local_mod210_control,634149,-210,8,19,9699690,634149,159,1209,634142,5,11,7,7.216725482979353e-07
634359,local_any_control,634358,-1,8,19,9699690,634358,158,1418,634378,5,11,20,2.0619215665655294e-06
634616,complete_uncertified,634616,0,8,19,9699690,634616,206,1676,634618,4,7,2,2.0619215665655295e-07
634616,local_mod210_control,634406,-210,8,19,9699690,634406,206,1466,634408,4,7,2,2.0619215665655295e-07
634616,local_any_control,634615,-1,8,19,9699690,634615,205,1675,634618,4,7,3,3.092882349848294e-07
634689,complete_uncertified,634689,0,8,19,9699690,634689,69,1749,634708,5,11,19,1.958825488237253e-06
634689,local_mod210_control,634479,-210,8,19,9699690,634479,69,1539,634472,5,11,7,7.216725482979353e-07
634689,local_any_control,634688,-1,8,19,9699690,634688,68,1748,634708,5,11,20,2.0619215665655294e-06
634719,complete_uncertified,634719,0,8,19,9699690,634719,99,1779,634708,5,11,11,1.1340568616110413e-06
634719,local_mod210_control,634509,-210,8,19,9699690,634509,99,1569,634521,7,17,12,1.2371529399393177e-06
634719,local_any_control,634718,-1,8,19,9699690,634718,98,1778,634708,5,11,10,1.0309607832827647e-06
634989,complete_uncertified,634989,0,8,19,9699690,634989,159,2049,635038,4,7,49,5.051707838085547e-06
634989,local_mod210_control,634779,-210,8,19,9699690,634779,159,1839,634802,5,11,23,2.371209801550359e-06
634989,local_any_control,634988,-1,8,19,9699690,634988,158,2048,635038,4,7,50,5.1548039164138234e-06
635259,complete_uncertified,635259,0,8,19,9699690,635259,9,9,635252,4,7,7,7.216725482979353e-07
635259,local_mod210_control,635049,-210,8,19,9699690,635049,9,2109,635042,4,7,7,7.216725482979353e-07
635259,local_any_control,635258,-1,8,19,9699690,635258,8,8,635252,4,7,6,6.185764699696588e-07
635312,complete_uncertified,635312,0,8,19,9699690,635312,62,62,635368,5,11,56,5.773380386383483e-06
635312,local_mod210_control,635102,-210,8,19,9699690,635102,62,2162,635132,5,11,30,3.092882349848294e-06
635312,local_any_control,635311,-1,8,19,9699690,635311,61,61,635368,5,11,57,5.876476464711759e-06
635612,complete_uncertified,635612,0,8,19,9699690,635612,152,362,635668,4,7,56,5.773380386383483e-06
635612,local_mod210_control,635402,-210,8,19,9699690,635402,152,152,635368,5,11,34,3.5052666631614e-06
635612,local_any_control,635611,-1,8,19,9699690,635611,151,361,635668,4,7,57,5.876476464711759e-06
635979,complete_uncertified,635979,0,8,19,9699690,635979,99,729,636028,5,11,49,5.051707838085547e-06
635979,local_mod210_control,635769,-210,8,19,9699690,635769,99,519,635792,5,11,23,2.371209801550359e-06
635979,local_any_control,635978,-1,8,19,9699690,635978,98,728,636028,5,11,50,5.1548039164138234e-06
636058,complete_uncertified,636058,0,8,19,9699690,636058,178,808,636051,7,17,7,7.216725482979353e-07
636058,local_mod210_control,635848,-210,8,19,9699690,635848,178,598,635878,4,7,30,3.092882349848294e-06
636058,local_any_control,636057,-1,8,19,9699690,636057,177,807,636051,7,17,6,6.185764699696588e-07
636676,complete_uncertified,636676,0,8,19,9699690,636676,166,1426,636688,5,11,12,1.2371529399393177e-06
636676,local_mod210_control,636466,-210,8,19,9699690,636466,166,1216,636452,5,11,14,1.4433450965958706e-06
636676,local_any_control,636675,-1,8,19,9699690,636675,165,1425,636688,5,11,13,1.340249018267594e-06
636692,complete_uncertified,636692,0,8,19,9699690,636692,182,1442,636688,5,11,4,4.123843133131059e-07
636692,local_mod210_control,636482,-210,8,19,9699690,636482,182,1232,636508,4,7,26,2.680498036535188e-06
636692,local_any_control,636691,-1,8,19,9699690,636691,181,1441,636688,5,11,3,3.092882349848294e-07
636789,complete_uncertified,636789,0,8,19,9699690,636789,69,1539,636782,5,11,7,7.216725482979353e-07
636789,local_mod210_control,636579,-210,8,19,9699690,636579,69,1329,636628,8,19,49,5.051707838085547e-06
636789,local_any_control,636788,-1,8,19,9699690,636788,68,1538,636782,5,11,6,6.185764699696588e-07
637048,complete_uncertified,637048,0,8,19,9699690,637048,118,1798,637029,6,13,19,1.958825488237253e-06
637048,local_mod210_control,636838,-210,8,19,9699690,636838,118,1588,636782,5,11,56,5.773380386383483e-06
637048,local_any_control,637047,-1,8,19,9699690,637047,117,1797,637029,6,13,18,1.8557294099089764e-06
637149,complete_uncertified,637149,0,8,19,9699690,637149,9,1899,637142,4,7,7,7.216725482979353e-07
637149,local_mod210_control,636939,-210,8,19,9699690,636939,9,1689,636932,4,7,7,7.216725482979353e-07
637149,local_any_control,637148,-1,8,19,9699690,637148,8,1898,637142,4,7,6,6.185764699696588e-07
637204,complete_uncertified,637204,0,8,19,9699690,637204,64,1954,637142,4,7,62,6.391956856353141e-06
637204,local_mod210_control,636994,-210,8,19,9699690,636994,64,1744,637018,5,11,24,2.4743058798786353e-06
637204,local_any_control,637203,-1,8,19,9699690,637203,63,1953,637142,4,7,61,6.2888607780248645e-06
638128,complete_uncertified,638128,0,8,19,9699690,638128,148,568,638102,5,11,26,2.680498036535188e-06
638128,local_mod210_control,637918,-210,8,19,9699690,637918,148,358,637881,6,13,37,3.8145548981462296e-06
638128,local_any_control,638127,-1,8,19,9699690,638127,147,567,638102,5,11,25,2.5774019582069117e-06
638158,complete_uncertified,638158,0,8,19,9699690,638158,178,598,638188,4,7,30,3.092882349848294e-06
638158,local_mod210_control,637948,-210,8,19,9699690,637948,178,388,637978,4,7,30,3.092882349848294e-06
638158,local_any_control,638157,-1,8,19,9699690,638157,177,597,638188,4,7,31,3.1959784281765704e-06
638194,complete_uncertified,638194,0,8,19,9699690,638194,4,634,638192,4,7,2,2.0619215665655295e-07
638194,local_mod210_control,637984,-210,8,19,9699690,637984,4,424,637982,4,7,2,2.0619215665655295e-07
638194,local_any_control,638193,-1,8,19,9699690,638193,3,633,638192,4,7,1,1.0309607832827648e-07
638462,complete_uncertified,638462,0,8,19,9699690,638462,62,902,638432,5,11,30,3.092882349848294e-06
638462,local_mod210_control,638252,-210,8,19,9699690,638252,62,692,638192,4,7,60,6.185764699696588e-06
638462,local_any_control,638461,-1,8,19,9699690,638461,61,901,638432,5,11,29,2.9897862715200177e-06
638908,complete_uncertified,638908,0,8,19,9699690,638908,88,1348,638822,4,7,86,8.866262736231776e-06
638908,local_mod210_control,638698,-210,8,19,9699690,638698,88,1138,638668,5,11,30,3.092882349848294e-06
638908,local_any_control,638907,-1,8,19,9699690,638907,87,1347,638822,4,7,85,8.7631666579035e-06
639051,complete_uncertified,639051,0,8,19,9699690,639051,21,1491,639032,4,7,19,1.958825488237253e-06
639051,local_mod210_control,638841,-210,8,19,9699690,638841,21,1281,638822,4,7,19,1.958825488237253e-06
639051,local_any_control,639050,-1,8,19,9699690,639050,20,1490,639032,4,7,18,1.8557294099089764e-06
639110,complete_uncertified,639110,0,8,19,9699690,639110,80,1550,639092,5,11,18,1.8557294099089764e-06
639110,local_mod210_control,638900,-210,8,19,9699690,638900,80,1340,638822,4,7,78,8.041494109605565e-06
639110,local_any_control,639109,-1,8,19,9699690,639109,79,1549,639092,5,11,17,1.7526333315807e-06
639118,complete_uncertified,639118,0,8,19,9699690,639118,88,1558,639092,5,11,26,2.680498036535188e-06
639118,local_any_control,639117,-1,8,19,9699690,639117,87,1557,639092,5,11,25,2.5774019582069117e-06
639213,complete_uncertified,639213,0,8,19,9699690,639213,183,1653,639238,4,7,25,2.5774019582069117e-06
639213,local_mod210_control,639003,-210,8,19,9699690,639003,183,1443,638998,5,11,5,5.154803916413823e-07
639213,local_any_control,639212,-1,8,19,9699690,639212,182,1652,639238,4,7,26,2.680498036535188e-06
639399,complete_uncertified,639399,0,8,19,9699690,639399,159,1839,639422,5,11,23,2.371209801550359e-06
639399,local_mod210_control,639189,-210,8,19,9699690,639189,159,1629,639238,4,7,49,5.051707838085547e-06
639399,local_any_control,639398,-1,8,19,9699690,639398,158,1838,639422,5,11,24,2.4743058798786353e-06
639602,complete_uncertified,639602,0,8,19,9699690,639602,152,2042,639658,4,7,56,5.773380386383483e-06
639602,local_mod210_control,639392,-210,8,19,9699690,639392,152,1832,639422,5,11,30,3.092882349848294e-06
639602,local_any_control,639601,-1,8,19,9699690,639601,151,2041,639658,4,7,57,5.876476464711759e-06
639646,complete_uncertified,639646,0,8,19,9699690,639646,196,2086,639658,4,7,12,1.2371529399393177e-06
639646,local_mod210_control,639436,-210,8,19,9699690,639436,196,1876,639448,4,7,12,1.2371529399393177e-06
639646,local_any_control,639645,-1,8,19,9699690,639645,195,2085,639658,4,7,13,1.340249018267594e-06
640048,complete_uncertified,640048,0,8,19,9699690,640048,178,178,640078,4,7,30,3.092882349848294e-06
640048,local_mod210_control,639838,-210,8,19,9699690,639838,178,2278,639868,4,7,30,3.092882349848294e-06
640048,local_any_control,640047,-1,8,19,9699690,640047,177,177,640078,4,7,31,3.1959784281765704e-06
640131,complete_uncertified,640131,0,8,19,9699690,640131,51,261,640082,4,7,49,5.051707838085547e-06
640131,local_mod210_control,639921,-210,8,19,9699690,639921,51,51,639902,7,17,19,1.958825488237253e-06
640131,local_any_control,640130,-1,8,19,9699690,640130,50,260,640082,4,7,48,4.948611759757271e-06
640165,complete_uncertified,640165,0,8,19,9699690,640165,85,295,640082,4,7,83,8.556974501246948e-06
640165,local_mod210_control,639955,-210,8,19,9699690,639955,85,85,639969,7,17,14,1.4433450965958706e-06
640165,local_any_control,640164,-1,8,19,9699690,640164,84,294,640082,4,7,82,8.45387842291867e-06
640294,complete_uncertified,640294,0,8,19,9699690,640294,4,424,640292,4,7,2,2.0619215665655295e-07
640294,local_mod210_control,640084,-210,8,19,9699690,640084,4,214,640082,4,7,2,2.0619215665655295e-07
640294,local_any_control,640293,-1,8,19,9699690,640293,3,423,640292,4,7,1,1.0309607832827648e-07
640592,complete_uncertified,640592,0,8,19,9699690,640592,92,722,640611,6,13,19,1.958825488237253e-06
640592,local_mod210_control,640382,-210,8,19,9699690,640382,92,512,640412,5,11,30,3.092882349848294e-06
640592,local_any_control,640591,-1,8,19,9699690,640591,91,721,640611,6,13,20,2.0619215665655294e-06
640948,complete_uncertified,640948,0,8,19,9699690,640948,28,1078,640922,4,7,26,2.680498036535188e-06
640948,local_mod210_control,640738,-210,8,19,9699690,640738,28,868,640742,5,11,4,4.123843133131059e-07
640948,local_any_control,640947,-1,8,19,9699690,640947,27,1077,640922,4,7,25,2.5774019582069117e-06
641302,complete_uncertified,641302,0,8,19,9699690,641302,172,1432,641308,5,11,6,6.185764699696588e-07
641302,local_mod210_control,641092,-210,8,19,9699690,641092,172,1222,641072,5,11,20,2.0619215665655294e-06
641302,local_any_control,641301,-1,8,19,9699690,641301,171,1431,641308,5,11,7,7.216725482979353e-07
641546,complete_uncertified,641546,0,8,19,9699690,641546,206,1676,641548,4,7,2,2.0619215665655295e-07
641546,local_mod210_control,641336,-210,8,19,9699690,641336,206,1466,641338,4,7,2,2.0619215665655295e-07
641546,local_any_control,641545,-1,8,19,9699690,641545,205,1675,641548,4,7,3,3.092882349848294e-07
641919,complete_uncertified,641919,0,8,19,9699690,641919,159,2049,641968,4,7,49,5.051707838085547e-06
641919,local_mod210_control,642129,210,8,19,9699690,642129,159,2259,642178,4,7,49,5.051707838085547e-06
641919,local_any_control,641918,-1,8,19,9699690,641918,158,2048,641968,4,7,50,5.1548039164138234e-06
642291,complete_uncertified,642291,0,8,19,9699690,642291,111,111,642298,5,11,7,7.216725482979353e-07
642291,local_mod210_control,642081,-210,8,19,9699690,642081,111,2211,642062,5,11,19,1.958825488237253e-06
642291,local_any_control,642290,-1,8,19,9699690,642290,110,110,642298,5,11,8,8.247686266262118e-07
642699,complete_uncertified,642699,0,8,19,9699690,642699,99,519,642722,5,11,23,2.371209801550359e-06
642699,local_mod210_control,642909,210,8,19,9699690,642909,99,729,642898,8,19,11,1.1340568616110413e-06
642699,local_any_control,642698,-1,8,19,9699690,642698,98,518,642722,5,11,24,2.4743058798786353e-06
642934,complete_uncertified,642934,0,8,19,9699690,642934,124,754,642958,5,11,24,2.4743058798786353e-06
642934,local_mod210_control,642724,-210,8,19,9699690,642724,124,544,642722,5,11,2,2.0619215665655295e-07
642934,local_any_control,642933,-1,8,19,9699690,642933,123,753,642958,5,11,25,2.5774019582069117e-06
642981,complete_uncertified,642981,0,8,19,9699690,642981,171,801,642958,5,11,23,2.371209801550359e-06
642981,local_mod210_control,642771,-210,8,19,9699690,642771,171,591,642808,4,7,37,3.8145548981462296e-06
642981,local_any_control,642980,-1,8,19,9699690,642980,170,800,642958,5,11,22,2.2681137232220826e-06
643258,complete_uncertified,643258,0,8,19,9699690,643258,28,1078,643232,4,7,26,2.680498036535188e-06
643258,local_mod210_control,643048,-210,8,19,9699690,643048,28,868,643052,5,11,4,4.123843133131059e-07
643258,local_any_control,643257,-1,8,19,9699690,643257,27,1077,643232,4,7,25,2.5774019582069117e-06
643352,complete_uncertified,643352,0,8,19,9699690,643352,122,1172,643341,6,13,11,1.1340568616110413e-06
643352,local_mod210_control,643142,-210,8,19,9699690,643142,122,962,643228,4,7,86,8.866262736231776e-06
643352,local_any_control,643351,-1,8,19,9699690,643351,121,1171,643341,6,13,10,1.0309607832827647e-06
643478,complete_uncertified,643478,0,8,19,9699690,643478,38,1298,643444,7,17,34,3.5052666631614e-06
643478,local_mod210_control,643268,-210,8,19,9699690,643268,38,1088,643288,5,11,20,2.0619215665655294e-06
643478,local_any_control,643477,-1,8,19,9699690,643477,37,1297,643444,7,17,33,3.4021705848331236e-06
643486,complete_uncertified,643486,0,8,19,9699690,643486,46,1306,643444,7,17,42,4.3300352897876115e-06
643486,local_mod210_control,643276,-210,8,19,9699690,643276,46,1096,643288,5,11,12,1.2371529399393177e-06
643486,local_any_control,643485,-1,8,19,9699690,643485,45,1305,643444,7,17,41,4.226939211459335e-06
643659,complete_uncertified,643659,0,8,19,9699690,643659,9,1479,643652,4,7,7,7.216725482979353e-07
643659,local_mod210_control,643449,-210,8,19,9699690,643449,9,1269,643444,7,17,5,5.154803916413823e-07
643659,local_any_control,643658,-1,8,19,9699690,643658,8,1478,643652,4,7,6,6.185764699696588e-07
643775,complete_uncertified,643775,0,8,19,9699690,643775,125,1595,643712,5,11,63,6.495052934681417e-06
643775,local_mod210_control,643565,-210,8,19,9699690,643565,125,1385,643539,7,17,26,2.680498036535188e-06
643775,local_any_control,643774,-1,8,19,9699690,643774,124,1594,643712,5,11,62,6.391956856353141e-06
643982,complete_uncertified,643982,0,8,19,9699690,643982,122,1802,643948,5,11,34,3.5052666631614e-06
643982,local_mod210_control,643772,-210,8,19,9699690,643772,122,1592,643712,5,11,60,6.185764699696588e-06
