seed_n,control_role,metric,complete_n,control_n,complete_value,control_value,delta_complete_minus_control
421678,band_ordinary_control,residual_uncovered_measure,421678,421697,0.4653967147626798,0.4701612341188575,-0.004764519356177721
421682,local_mod6_control,residual_top_gap_share,421682,421676,0.000577883302454619,0.0007853583610730604,-0.00020747505861844141
421682,local_mod6_control,residual_gap_max,421682,421676,0.0002713975045569583,0.000364118458200835,-9.272095364387667e-05
421682,local_mod6_control,residual_gap_p90,421682,421676,6.183262253181554e-05,6.098054686609622e-05,8.520756657193207e-07
421682,local_mod6_control,residual_gap_entropy,421682,421676,0.9588281315606587,0.9586157628311945,0.00021236872946417407
421682,local_mod6_control,residual_gap_count,421682,421676,17202.0,17162.0,40.0
421682,local_mod6_control,residual_uncovered_measure,421682,421676,0.46964067555537486,0.46363351591918905,0.00600715963618581
421682,band_mod6_control,residual_top_gap_share,421682,421694,0.000577883302454619,0.0005887485524182116,-1.0865249963592561e-05
421682,band_mod6_control,residual_gap_max,421682,421694,0.0002713975045569583,0.0002776634756185281,-6.265971061569786e-06
421682,band_mod6_control,residual_gap_p90,421682,421694,6.183262253181554e-05,6.084109970949658e-05,9.915228223189576e-07
421682,band_mod6_control,residual_gap_entropy,421682,421694,0.9588281315606587,0.9588681577683054,-4.002620764664844e-05
421682,band_mod6_control,residual_gap_count,421682,421694,17202.0,17432.0,-230.0
421682,band_mod6_control,residual_uncovered_measure,421682,421694,0.46964067555537486,0.47161640479294575,-0.001975729237570889
421682,band_ordinary_control,residual_top_gap_share,421682,421696,0.000577883302454619,0.0006223136584121117,-4.443035595749268e-05
421682,band_ordinary_control,residual_gap_max,421682,421696,0.0002713975045569583,0.00029237900829925945,-2.0981503742301122e-05
421682,band_ordinary_control,residual_gap_p90,421682,421696,6.183262253181554e-05,6.083959111768955e-05,9.930314141259888e-07
421682,band_ordinary_control,residual_gap_entropy,421682,421696,0.9588281315606587,0.9587422592115145,8.58723491442559e-05
421682,band_ordinary_control,residual_gap_count,421682,421696,17202.0,17239.0,-37.0
421682,band_ordinary_control,residual_uncovered_measure,421682,421696,0.46964067555537486,0.46982579338735764,-0.00018511783198277287
749878,local_mod6_control,residual_top_gap_share,749878,749872,0.00039739377912570504,0.00047421564190827106,-7.682186278256601e-05
749878,local_mod6_control,residual_gap_max,749878,749872,0.00019575921889747327,0.00023399794219658432,-3.8238723299111044e-05
749878,local_mod6_control,residual_gap_p90,749878,749872,3.631917246937899e-05,3.611576414586093e-05,2.034083235180617e-07
749878,local_mod6_control,residual_gap_entropy,749878,749872,0.9611018700661128,0.9609753794677878,0.00012649059832503529
749878,local_mod6_control,residual_gap_count,749878,749872,30470.0,30509.0,-39.0
749878,local_mod6_control,residual_uncovered_measure,749878,749872,0.4926076581474367,0.4934420578261888,-0.0008343996787520958
749878,band_mod6_control,residual_top_gap_share,749878,749896,0.00039739377912570504,0.00039057591892010125,6.8178602056037955e-06
749878,band_mod6_control,residual_gap_max,749878,749896,0.00019575921889747327,0.0001915402325289861,4.218986368487165e-06
749878,band_mod6_control,residual_gap_p90,749878,749896,3.631917246937899e-05,3.665260379881463e-05,-3.334313294356406e-07
749878,band_mod6_control,residual_gap_entropy,749878,749896,0.9611018700661128,0.9612488681843744,-0.0001469981182615765
749878,band_mod6_control,residual_gap_count,749878,749896,30470.0,30383.0,87.0
749878,band_mod6_control,residual_uncovered_measure,749878,749896,0.4926076581474367,0.4904046134195202,0.002203044727916492
749878,band_ordinary_control,residual_top_gap_share,749878,749894,0.00039739377912570504,0.00038293598603397386,1.4457793091731178e-05
749878,band_ordinary_control,residual_gap_max,749878,749894,0.00019575921889747327,0.0001887243575564579,7.034861341015386e-06
749878,band_ordinary_control,residual_gap_p90,749878,749894,3.631917246937899e-05,3.614920764127838e-05,1.6996482810061053e-07
749878,band_ordinary_control,residual_gap_entropy,749878,749894,0.9611018700661128,0.9612292640659285,-0.00012739399981565036
749878,band_ordinary_control,residual_gap_count,749878,749894,30470.0,30624.0,-154.0
749878,band_ordinary_control,residual_uncovered_measure,749878,749894,0.4926076581474367,0.4928352634367311,-0.00022760528929444135
749901,local_mod6_control,residual_top_gap_share,749901,749895,0.0003951833503456609,0.00039072796926574986,4.4553810799110596e-06
749901,local_mod6_control,residual_gap_max,749901,749895,0.00019397678927601802,0.00019150010133162088,2.476687944397149e-06
749901,local_mod6_control,residual_gap_p90,749901,749895,3.630572376001062e-05,3.623881536629625e-05,6.690839371437107e-08
749901,local_mod6_control,residual_gap_entropy,749901,749895,0.9609290082779655,0.9608426576699683,8.635060799710992e-05
749901,local_mod6_control,residual_gap_count,749901,749895,30334.0,30572.0,-238.0
749901,local_mod6_control,residual_uncovered_measure,749901,749895,0.4908526361405394,0.49011106548498434,0.0007415706555550794
749901,band_mod6_control,residual_top_gap_share,749901,749889,0.0003951833503456609,0.0003356967931722071,5.948655717345384e-05
749901,band_mod6_control,residual_gap_max,749901,749889,0.00019397678927601802,0.00016403420077881758,2.994258849720044e-05
749901,band_mod6_control,residual_gap_p90,749901,749889,3.630572376001062e-05,3.591978865841172e-05,3.859351015988999e-07
749901,band_mod6_control,residual_gap_entropy,749901,749889,0.9609290082779655,0.9609960558515322,-6.704757356679192e-05
749901,band_mod6_control,residual_gap_count,749901,749889,30334.0,30512.0,-178.0
749901,band_mod6_control,residual_uncovered_measure,749901,749889,0.4908526361405394,0.4886379736569919,0.0022146624835475137
749901,band_ordinary_control,residual_top_gap_share,749901,749894,0.0003951833503456609,0.00038293598603397386,1.2247364311687053e-05
749901,band_ordinary_control,residual_gap_max,749901,749894,0.00019397678927601802,0.0001887243575564579,5.2524317195601355e-06
749901,band_ordinary_control,residual_gap_p90,749901,749894,3.630572376001062e-05,3.614920764127838e-05,1.565161187322417e-07
749901,band_ordinary_control,residual_gap_entropy,749901,749894,0.9609290082779655,0.9612292640659285,-0.0003002557879629997
749901,band_ordinary_control,residual_gap_count,749901,749894,30334.0,30624.0,-290.0
749901,band_ordinary_control,residual_uncovered_measure,749901,749894,0.4908526361405394,0.4928352634367311,-0.001982627296191697
749908,local_mod6_control,residual_top_gap_share,749908,749902,0.000484605807237575,0.0003865189813588195,9.808682587875552e-05
749908,local_mod6_control,residual_gap_max,749908,749902,0.00023925632459709245,0.00018997652609120674,4.927979850588571e-05
749908,local_mod6_control,residual_gap_p90,749908,749902,3.6365871480814604e-05,3.61427753794441e-05,2.230961013705013e-07
749908,local_mod6_control,residual_gap_entropy,749908,749902,0.9614852517250367,0.96112361645255,0.0003616352724867822
749908,local_mod6_control,residual_gap_count,749908,749902,30471.0,30617.0,-146.0
749908,local_mod6_control,residual_uncovered_measure,749908,749902,0.4937132841245514,0.4915063302281776,0.00220695389637382
749908,band_mod6_control,residual_top_gap_share,749908,749896,0.000484605807237575,0.00039057591892010125,9.402988831747376e-05
749908,band_mod6_control,residual_gap_max,749908,749896,0.00023925632459709245,0.0001915402325289861,4.771609206810634e-05
749908,band_mod6_control,residual_gap_p90,749908,749896,3.6365871480814604e-05,3.665260379881463e-05,-2.8673231800002696e-07
749908,band_mod6_control,residual_gap_entropy,749908,749896,0.9614852517250367,0.9612488681843744,0.0002363835406623549
749908,band_mod6_control,residual_gap_count,749908,749896,30471.0,30383.0,88.0
749908,band_mod6_control,residual_uncovered_measure,749908,749896,0.4937132841245514,0.4904046134195202,0.0033086707050312136
749908,band_ordinary_control,residual_top_gap_share,749908,749894,0.000484605807237575,0.00038293598603397386,0.00010166982120360114
749908,band_ordinary_control,residual_gap_max,749908,749894,0.00023925632459709245,0.0001887243575564579,5.053196704063456e-05
749908,band_ordinary_control,residual_gap_p90,749908,749894,3.6365871480814604e-05,3.614920764127838e-05,2.1666383953622415e-07
749908,band_ordinary_control,residual_gap_entropy,749908,749894,0.9614852517250367,0.9612292640659285,0.00025598765910828103
749908,band_ordinary_control,residual_gap_count,749908,749894,30471.0,30624.0,-153.0
749908,band_ordinary_control,residual_uncovered_measure,749908,749894,0.4937132841245514,0.4928352634367311,0.0008780206878202801
